,job_title,job_url,job_summary,job_salary,job_location,job_quals
220,  Budget Analyst  ,https://www.usajobs.gov//job/710674000,     Summary                About the Position         You will work as a Budget Analyst at the Pueblo Chemical Depot  PCD  in Pueblo  Colorado  performing budgetary and administrative functions in implementing the organization s budgetary program  policies  and procedures  Pueblo is located in southern Colorado and PCD is east of Pueblo  For additional information please see website  http   www pueblo us            Learn more about this agency       ,------70-655-------91-848-----------,         Pueblo  CO        ,     Qualifications                Who May Apply         Only applicants who meet one of the employment authority categories below are eligible to apply for this job  You will be asked to identify which category or categories you meet  and to provide documents which prove you meet the category or categories you selected  See         Proof of Eligibility        for an extensive list of document requirements for all employment authorities                   Percent or More Disabled Veterans             Current Department of Army Civilian Employees             Current Department of Defense  DOD  Civilian Employee  non Army              Defense Civilian Intelligence Personnel System  DCIPS  Interchange Agreement             Domestic Defense Industrial Base Major Range and Test Facilities Base Civilian Personnel Workforce             Executive Order  E O                     Interagency Career Transition Assistance Plan             Land Management Workforce Flexibility Act             Military Spouses  under Executive Order  E O                     Modification of Term Appointments             Non Appropriated Fund Instrumentality  NAFI              Non Department of Defense  DoD  Transfer             Office of Personnel Management  OPM  Interchange Agreement Eligible             People with Disabilities  Schedule A             Priority Placement Program  DoD Military Spouse Preference  MSP  Eligible             Reinstatement             Veterans Employment Opportunity Act  VEOA  of                   In order to qualify  you must meet the education and or experience requirements described below  Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student  social   You will receive credit for all qualifying experience  including volunteer experience  Your resume must clearly describe your relevant experience  if qualifying based on education  your transcripts will be required as part of your application  Additional information about transcripts is         in this document                          Specialized Experience         One year of specialized experience which includes demonstrated experience  preparing portions of budget estimates  monitoring budget accounts to ensure funds are available  AND using financial systems  such as General Fund Enterprise Business System  GFEBS  to create reports and pull statistical data used to analyze expenditures for budget formulation and budget execution  This definition of specialized experience is typical of work performed at the second lower grade level position in the federal service  GS                      OR                     Education         Ph D or equivalent doctoral degree or   full years of progressively higher level graduate education leading to such a degree in a field which demonstrates the knowledge  skills  and abilities necessary to do the work of the position  such as  Finance or Business Accounting   NOTE  You must attached a copy of your transcripts                   OR                     Combination of Education and Experience          A combination of education and experience may be used to qualify for this position as long as the computed percentage of the requirements is at least       To compute the percentage of the requirements  divide your total months of experience by     Then divide the total number of completed graduate semester hours  or equivalent  beyond the second year  total graduate semester hours minus     by     Add the two percentages   NOTE  You must attached a copy of your transcripts              You will be evaluated on the basis of your level of competency in the following areas                    Budget Administration                Budget Execution                Budget Formulation  Justification  and Presentation                Computer Skills                          Time in Grade Requirement         Applicants who have held a General Schedule  GS  position within the last    weeks must have    weeks of Federal service at the next lower grade or equivalent  GS            
221,  BUDGET ANALYST  ,https://www.usajobs.gov//job/710735000,     Summary                The primary purpose of this position is to perform resource management for Joint Navigation Warfare Center  JNWC   Combined Force Space Component Command  CFSCC  US Space Command  USSPACECOM                Learn more about this agency       ,------83-634-------108-724-----------,         Kirtland AFB  NM        ,     Qualifications           In order to qualify  you must meet the specialized experience requirements described in the Office of Personnel Management  OPM  Qualification Standards for General Schedule Positions  Administrative and Management Positions                 SPECIALIZED EXPERIENCE       Applicants must have at least one     year of specialized experience at the next lower grade       GS           or equivalent in other pay systems  Examples of specialized experience includes detailed knowledge of the policies  precedents  goals  objectives  regulations  and guidelines for budget formulation and budget execution sufficient to analyze and evaluate continual changes in program plans and funding and their effect on financial and budget program milestones and analyst financial and budgetary relationships to develop recommendations for financial and budgetary actions              FEDERAL TIME IN GRADE  TIG  REQUIREMENT FOR GENERAL SCHEDULE  GS  POSITIONS       Merit promotion applicants must meet applicable time in  grade requirements to be considered eligible  One year at the       GS         level is required to meet the time in grade requirements for the       GS         level  TIG applies if you are in a current GS position or held a GS position within the previous    weeks        NOTE       Applicants applying as VEOA candidates who are current GS civil service employees or are prior GS civil service employees within the past    weeks must also meet time in grade requirements              KNOWLEDGE  SKILLS AND ABILITIES  KSAs        Your qualifications will be evaluated on the basis of your level of knowledge  skills  abilities and or competencies in the following areas             Knowledge of appropriate fiscal law  include  time  purpose and amount  statute   policies  processes  procedures  and regulations governing budgetary processes  as it applies to the use of appropriated funds and associated legal limitations             Ability to create  analyze  and interpret financial reports  schedules  and statements using numerous financial data processing systems and systems capabilities to include CRIS  CCARS  DEAMS  DTS  ABSS  and GPC             Knowledge of Department of Defense and federal interagency Planning  Programming  Budgeting and Execution  PPBE  structure and operations in support of the joint warfighter and coalition operations             Skill in the design and development of programming procedures and specifications             Skill in the application of analytical methods and techniques  mathematical and statistical analyses and various cost estimating techniques to analyze and evaluate the effects of changes in program plans and funding and ability to oversee accomplishment of required analysis for using command technical requests  source selections  etc             Ability to plan  organize work  and meet deadlines  and ability to communicate effectively in writing and orally              PART TIME OR UNPAID EXPERIENCE       Credit will be given for appropriate unpaid and or part time work  You must clearly identify the duties and responsibilities in each position held and the total number of hours per week              VOLUNTEER WORK EXPERIENCE       Refers to paid and unpaid experience  including volunteer work done through National Service Programs  i e   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student and social   Volunteer work helps build critical competencies  knowledge and skills that can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience     
222,  Budget Analyst  ,https://www.usajobs.gov//job/710766600,     Summary           Click on  Learn more about this agency  button below to view         Eligibilities        being considered and other         IMPORTANT        information                  WHERE CAN I FIND OUT MORE ABOUT OTHER IRS CAREERS         Visit us on the web at         www jobs irs gov              Learn more about this agency       ,------98-496-------149-651-----------,         P Street       Fresno  CA        ,     Qualifications           Federal experience is not required  The experience may have been gained in the public sector  private sector or         Volunteer Service         One year of experience refers to full time work  part time work is considered on a prorated basis  To ensure full credit for your work experience  please indicate dates of employment by month year  and indicate number of hours worked per week  on your resume             You must meet the following requirements by the closing date of this announcement                  SPECIALIZED EXPERIENCE              GS    LEVEL         You must have one year of specialized experience at a level of difficulty and responsibility equivalent to the GS    grade level in the Federal service  Specialized experience for this position includes  Experience with federal budget process  Interpreting and applying budget instructions  administrative memoranda  and regulatory guidelines from a procedural  technical standpoint  Analyzing detailed accounting and statistical information  process analysis tools and structured problem solving techniques  Experience evaluating the effectiveness of the full range of fiscal management budgetary functions and exercising judgment in planning and carrying out all phases of budget formulation and execution processes  Experience with public laws  executive orders  OMB circulars and bulletins  Experience using computer applications for word processing  spreadsheets  graphics  and communication programs and or other applicable financial systems                  AND                     MEET TIME IN GRADE  TIG  REQUIREMENT         For positions above the GS     applicants must meet applicable time in  grade requirements to be considered eligible  One year     weeks  at the next lower grade level is required to meet the time in grade requirements for the grade you are applying for                  AND                     TIME AFTER COMPETITIVE APPOINTMENT         By the closing date  or if this is an open continuous announcement  by the cut off date  specified in this job announcement  current civilian employees must have completed at least    days of federal civilian service since their latest non temporary appointment from a competitive referral certificate  known as         time after competitive appointment          For this requirement  a competitive appointment is one where you applied to and were appointed from an announcement open to  All US Citizens              For more information on qualifications please refer to               OPM s Qualifications Standards                      
223,  BUDGET ANALYST  ,https://www.usajobs.gov//job/710786300,     Summary           Click on  Learn more about this agency  button below to view         Eligibilities        being considered and other         IMPORTANT        information                  The primary purpose of this position is to serve as a budget analyst in headquarters budget office  performing a variety of budget functions involving the formulation  execution  and or analysis of budgets and economic and cost analysis studies for complex programs and support activities               Learn more about this agency       ,------71-099-------92-429-----------,         Ramstein  Germany        ,     Qualifications           In order to qualify  you must meet the specialized experience requirements described in the Office of Personnel Management  OPM  Qualification Standards for General Schedule Positions  Administrative and Management Positions                 SPECIALIZED EXPERIENCE       Applicants must have at least one     year of specialized experience at the next lower grade       GS           or equivalent in other pay systems  Examples of specialized experience includes detailed  intensive knowledge of policies  precedents  goals  objectives  regulations  and other AF  MAJCOM  and installation guides which apply to assigned organizations and programs  sources  types  and methods of funding for assigned organizations and programs  e g  direct annual  multi year  and no year appropriations  apportionments  allotments  transfer of funds from other agencies  revenue from industrially funded operations  and or refunds   and budgetary and financial relationships between assigned budget s  and budgets and programs of other agency components and organizations              FEDERAL TIME IN GRADE  TIG  REQUIREMENT FOR GENERAL SCHEDULE  GS  POSITIONS       Merit promotion applicants must meet applicable time in  grade requirements to be considered eligible  One year at the       GS         level is required to meet the time in grade requirements for the       GS         level  TIG applies if you are in a current GS position or held a GS position within the previous    weeks        NOTE       Applicants applying as VEOA candidates who are current GS civil service employees or are prior GS civil service employees within the past    weeks must also meet time in grade requirements              KNOWLEDGE  SKILLS AND ABILITIES  KSAs        Your qualifications will be evaluated on the basis of your level of knowledge  skills  abilities and or competencies in the following areas             Knowledge of commonly used budgetary methods  practices  procedures  regulations  policies  and processes to formulate  justify  and execute assigned budget accounts             Knowledge of missions  functions  goals  objectives  work processes  and sources of funding pertinent to installation programs organizations             Skill in the application of methods and techniques  e g   cost benefit analysis  ZBB  amortization  depreciation  and pro rating revenues and costs among customers  to analyze and evaluate the effects of changes in program plans and funding             Ability to gather  assemble  and analyze data to prepare budget estimates  develop alternatives  and make recommendations to resolve budget funding problems             Ability to communicate effectively  both verbally and in writing  clearly  concisely  and with technical accuracy              PART TIME OR UNPAID EXPERIENCE        Credit will be given for appropriate unpaid and or part time work  You must clearly identify the duties and responsibilities in each position held and the total number of hours per week              VOLUNTEER WORK EXPERIENCE        Refers to paid and unpaid experience  including volunteer work done through National Service Programs  i e   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student and social   Volunteer work helps build critical competencies  knowledge and skills that can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience     
224,  Budget Analyst  ,https://www.usajobs.gov//job/710788600,     Summary           This is a Direct Hire Authority  DHA  solicitation utilizing the DHA for         Financial Management Experts        in the Department of Defense Workforce  NDAA FY     Section        Applications will be accepted for the position identified in this Public Notice to recruit and appoint qualified candidates to positions in the competitive service                  About the Position         This is a Permanent position with United States Army Garrison  Religious Support Offices               Learn more about this agency       ,------57-118-------74-250-----------,         Fort Jackson  SC         vacancy    ,     Qualifications           Who May Apply  US Citizens            In order to qualify  you must meet the education and or experience requirements described below  Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student  social   You will receive credit for all qualifying experience  including volunteer experience  Your resume must clearly describe your relevant experience  if qualifying based on education  your transcripts will be required as part of your application  Additional information about transcripts is       in this document                            Specialized Experience                   GS          One year of specialized experience which includes  Recommending budget adjustments  tracking and maintaining budget data  utilizing various financial systems to maintain budget data  providing consultation and assistance for budgeting concerns  preparing justification statements to support fund request  This definition of specialized experience is typical of work performed at the second lower grade level position in the federal service  GS              OR          Education        Master s or equivalent graduate degree or   full years of progressively higher level graduate education leading to such a degree in a field which demonstrates the knowledge  skills  and abilities necessary to do the work of the position          OR             Combination of Education and Experience       A combination of education and experience may be used to qualify for this position as long as the computed percentage of the requirements is at least       To compute the percentage of the requirements  divide your total months of experience by     Then divide the total number of completed graduate semester hours  or equivalent  beyond the first year  total graduate semester hours minus     by     Add the two percentages     
225,  Budget Analyst  ,https://www.usajobs.gov//job/710824100,     Summary           This position is located at the Office of Construction and Facilities Management  Financial Management Services Office in Washington  DC           Learn more about this agency       ,------94-199-------145-617-----------,         Washington        ,     Qualifications       To qualify for this position  applicants must meet all specialized experience and time in grade requirements within    days of the closing date of this announcement                          Time In Grade Requirement        Applicants who are current Federal employees and have held a GS grade any time in the past    weeks must also meet time in grade requirements within    days of the closing date of this announcement  For a GS    position you must have served    weeks at the GS     For a GS    position you must have served    weeks at the GS     The grade may have been in any occupation  but must have been held in the Federal service  An SF    that shows your time in grade eligibility must be submitted with your application materials  If your most recent non award SF    has an effective date within the past year  it may not clearly demonstrate you possess one year time in grade  as required by the announcement  In this instance  you must provide an additional non award SF    that clearly demonstrates one year time in grade          You may qualify based on your experience  as described below                   Specialized Experience           You must have one year of specialized experience equivalent to at least the next lower grade GS    for a GS    position and GS    for a GS    position in the normal line of progression for the occupation in the organization  Examples of specialized experience would typically include  but are not limited to  Experience in specialized procedures and requirements for formulation  justification and execution of those funds  expert knowledge of the funding processes from formulation through execution for Congressionally appropriated funding  experience with Federal budget processes  experience identifying and analyzing relationships within a budget for the development of annual programming operating plans and experience using financial management systems and other software applications for spreadsheets  word processing  and database management for forecasting and identifying discrepancies           You will be rated on the following Competencies for this position                Budget Administration             Communications Security Management             Control of Funds             Financial Analysis             Financial Management                Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religions  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience              Note              A full year of work is considered to be       hours of work per week  Part time experience will be credited on the basis of time actually spent in appropriate activities  Applicants wishing to receive credit for such experience must indicate clearly the nature of their duties and responsibilities in each position and the number of hours a week spent in such employment                 Physical Requirements       The work is primarily sedentary in an office setting          Selected applicants will be required to complete an online onboarding process     
226,  Budget Analyst  ,https://www.usajobs.gov//job/710831200,     Summary           This is a Direct Hire Authority  DHA  solicitation utilizing the DHA for Certain Personnel of the DoD Workforce to recruit and appoint qualified candidates to positions in the competitive service                  About the Position         The Alaska District is seeking to fill a Budget Analyst position  An ideal candidate will have a background in budget administration functions  budget formulation  execution  and review  This position will require excellent interpersonal  written  and communication skills                   Learn more about this agency       ,------64-384-------83-695-----------------------------------------------------2-01----------------------------------------------------------------,         Elmendorf AFB  AK        ,     Qualifications           Who May Apply  US Citizens            In order to qualify  you must meet the education and or experience requirements described below  Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student  social   You will receive credit for all qualifying experience  including volunteer experience  Your resume must clearly describe your relevant experience  if qualifying based on education  your transcripts will be required as part of your application  Additional information about transcripts is       in this document                    Specialized Experience GS         One year of specialized experience which includes assisting with the development of an operational budget  such as  but not limited to  independently extracting  compiling  and or consolidating budgetary data using office automation programs  i e   Microsoft Office   This definition of specialized experience is typical of work performed at the second lower grade level position in the federal service  GS              OR         Education  Master s or equivalent graduate degree or   full years of progressively higher level graduate education leading to such a degree in a field which demonstrates the knowledge  skills  and abilities necessary to do the work of the position  such as  Finance  Accounting  or Business Administration          OR         Combination of Education and Experience  A combination of education and experience may be used to qualify for this position as long as the computed percentage of the requirements is at least       To compute the percentage of the requirements  divide your total months of experience by     Then divide the total number of completed graduate semester hours  or equivalent  beyond the first year  total graduate semester hours minus     by     Add the two percentages          You will be evaluated on the basis of your level of competency in the following areas                Attention to Detail             Budget Formulation  Justification  and Presentation             Financial Management             Financial Management Analysis           
227,  Budget Analyst  ,https://www.usajobs.gov//job/710853500,     Summary           This position is located within the National Supply Service Center  Oklahoma City Area Indian Health Service   Incumbent will perform a wide range of administrative functions in the analysis and reconciliation of program expenditures  Position reports to the Supervisory Accountant           Learn more about this agency       ,------46-696-------74-250-----------,         Oklahoma City  OK        ,     Qualifications       To qualify for this position  your resume must state sufficient experience and or education  to perform the duties of the specific position for which you are applying          Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  social   You will receive credit for all qualifying experience  including volunteer and part time experience  You must clearly identify the duties and responsibilities in each position held and the total number of hours per week              MINIMUM QUALIFICATIONS          Your resume or other supporting documents       clearly demonstrate      that you meet at least one of the following minimum qualifications              GS          One     year of specialized experience equivalent to at least the GS    level in the Federal service obtained in either the private or public sector that has equipped me with the particular knowledge  skills  and abilities to successfully perform the duties of the position  Experience includes  Perform daily maintenance to ensure the availability of funds through the use of commitment and obligation registers  assist in creating monthly reports using an automated financial data system  assist in a variety of research and tracking of financial obligations  audit financial records for proper allocation under supervision  analyze accounting data for accuracy           OR         I have completed   full year of graduate level education or have superior academic achievement           OR         I have a combination of education and experience that when combined fully meet the minimum qualifications for this position  The total percentage equals at least     percent to qualify for this GS    grade level              GS         One     year of specialized experience equivalent to at least the GS    grade level in the Federal service obtained in either the private or public sector that has equipped me with the particular knowledge  skills  and abilities to successfully perform the duties of the position  Experience includes  Plan  create  and review reports using an automated financial data system  checking the accuracy and adequacy of budget justification data submitted in support of budget estimates or requests for allotments by comparison with source documents  research  identify and clarify discrepancies identified during the monthly reconciliation and make necessary corrections  assists in preparing projections of expenditures and funding requirements for future budgets           OR         I have completed a masters or equivalent graduate degree or   full years of progressively higher graduate education leading to such a degree or LL B  or J D   if related           OR         I have a combination of education and experience that when combined fully meet the minimum qualifications for this position  The total percentage equals at least     percent to qualify for this GS    grade level              You must meet all qualification requirements within    days of the closing date of the announcement        
228,  Budget Analyst  ,https://www.usajobs.gov//job/710854400,     Summary           This position is located within the National Supply Service Center  Oklahoma City Area Indian Health Service   Incumbent will perform a wide range of administrative functions in the analysis and reconciliation of program expenditures  Position reports to the Supervisory Accountant               Learn more about this agency       ,------46-696-------74-250-----------,         Oklahoma City  OK        ,     Qualifications       To qualify for this position  your resume must state sufficient experience and or education  to perform the duties of the specific position for which you are applying          Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  social   You will receive credit for all qualifying experience  including volunteer and part time experience  You must clearly identify the duties and responsibilities in each position held and the total number of hours per week              MINIMUM QUALIFICATIONS          Your resume or other supporting documents       clearly demonstrate      that you meet at least one of the following minimum qualifications              GS          One     year of specialized experience equivalent to at least the GS    level in the Federal service obtained in either the private or public sector that has equipped me with the particular knowledge  skills  and abilities to successfully perform the duties of the position  Experience includes Perform daily maintenance to ensure the availability of funds through the use of commitment and obligation registers  assist in creating monthly reports using an automated financial data system  assist in a variety of research and tracking of financial obligations  audit financial records for proper allocation under supervision  analyze accounting data for accuracy           OR         I have completed   full year of graduate level education or have superior academic achievement           OR         I have a combination of education and experience that when combined fully meet the minimum qualifications for this position  The total percentage equals at least     percent to qualify for this GS    grade level              GS         One     year of specialized experience equivalent to at least the GS    grade level in the Federal service obtained in either the private or public sector that has equipped me with the particular knowledge  skills  and abilities to successfully perform the duties of the position  Experience includes  Plan  create  and review reports using an automated financial data system  checking the accuracy and adequacy of budget justification data submitted in support of budget estimates or requests for allotments by comparison with source documents  research  identify and clarify discrepancies identified during the monthly reconciliation and make necessary corrections  assists in preparing projections of expenditures and funding requirements for future budgets           OR         I have completed a masters or equivalent graduate degree or   full years of progressively higher graduate education leading to such a degree or LL B  or J D   if related           OR         I have a combination of education and experience that when combined fully meet the minimum qualifications for this position  The total percentage equals at least     percent to qualify for this GS    grade level              Time In Grade         Federal employees in the competitive service are also subject to the Time In Grade Requirements  Merit Promotion  status  candidates must have completed one year of service at the next lower grade level  Time In Grade provisions do not apply under the Excepted Service Examining Plan  ESEP               You must meet all qualification requirements within    days of the closing date of the announcement        
229,  Budget Analyst  ,https://www.usajobs.gov//job/710898500,     Summary                About the Position         You will serve as a Budget Analyst with the US Army Military District of Washington  The Army Aviation Brigade at Fort Belvoir  VA           Learn more about this agency       ,------64-957-------102-166-----------,         Fort Belvoir        ,     Qualifications                Who May Apply         Only applicants who meet one of the employment authority categories below are eligible to apply for this job  You will be asked to identify which category or categories you meet  and to provide documents which prove you meet the category or categories you selected  See         Proof of Eligibility        for an extensive list of document requirements for all employment authorities                   Percent or More Disabled Veterans             Current Department of Army Civilian Employees             Current Department of Defense  DOD  Civilian Employee  non Army              Domestic Defense Industrial Base Major Range and Test Facilities Base Civilian Personnel Workforce             Interagency Career Transition Assistance Plan             Land Management Workforce Flexibility Act             Military Spouses  under Executive Order  E O                     Non Appropriated Fund Instrumentality  NAFI              Non Department of Defense  DoD  Transfer             Office of Personnel Management  OPM  Interchange Agreement Eligible             People with Disabilities  Schedule A             Priority Placement Program  DoD Military Spouse Preference  MSP  Eligible             Reinstatement             Veterans Employment Opportunity Act  VEOA  of                  Veterans Recruitment Appointment  VRA                 In order to qualify  you must meet the education and experience requirements described below  Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student  social   You will receive credit for all qualifying experience  including volunteer experience  Your resume must clearly describe your relevant experience  if qualifying based on education  your transcripts will be required as part of your application  Additional information about transcripts is       in this document                    Specialized Experience GS                    One year of specialized experience equivalent to the GS    grade level which includes work that involves analyzing information for compliance with guidance  preparing cost estimates  assuring agency fund requirements are prioritized and submitted  This definition of specialized experience is typical of work performed at the second lower grade level position in the federal service  GS           OR      Education  Master s or equivalent graduate degree or   full years of progressively higher level graduate education leading to such a degree in a field which demonstrates the knowledge  skills  and abilities necessary to do the work of the position  such as Accounting  Business  Public Administration  and Finance  Must attach transcripts        OR      Combination of Education and Experience  A combination of education and experience may be used to qualify for this position as long as the computed percentage of the requirements is at least       To compute the percentage of the requirements  divide your total months of experience by     Then divide the total number of completed graduate semester hours  or equivalent  beyond the first year  total graduate semester hours minus     by     Add the two percentages   Must attach transcripts               Specialized Experience GS                    One year of specialized experience equivalent to the GS   grade level in the federal service which includes work that involves use of automated systems to correct and resolve discrepancies between accounts and budgetary reports  implementing budget policy and plans during each budget cycle  assisting management and employees with initiating travel authorizations and vouchers  working with financial and budgeting systems  preferably General Fund Enterprise Business System   GS           OR      Education  Ph D or equivalent doctoral degree or   full years of progressively higher level graduate education leading to such a degree in a field which demonstrates the knowledge  skills  and abilities necessary to do the work of the position  such as  Accounting  Business  Public Administration  and Finance  Must attach transcripts        OR      Combination of Education and Experience  A combination of education and experience may be used to qualify for this position as long as the computed percentage of the requirements is at least       To compute the percentage of the requirements  divide your total months of experience by     Then divide the total number of completed graduate semester hours  or equivalent  beyond the second year  total graduate semester hours minus     by     Add the two percentages   Must attach transcripts           You will be evaluated on the basis of your level of competency in the following areas                Budget Administration             Budget Execution             Financial Management Systems             Oral Communication             Time in Grade Requirement  Applicants who have held a General Schedule  GS  position within the last    weeks must have    weeks of Federal service at the next lower grade or equivalent  as indicated above in the required specialized experience statement   Applicants must meet all eligibility requirements and minimum qualification requirements prescribed by OPM within    days of the closing date of the announcement     
230,  Budget Analyst  ,https://www.usajobs.gov//job/710901000,     Summary           The primary purpose of this position as Supervisory Budget Analyst is to provide accurate and timely transactions and associated functions for the Budget Section in Fiscal Management Service  FMS  at the VA Southern Nevada Healthcare System  VASNHS   She he develops programmatic review standards and project related policies and procedures to establish and maintain a system ensuring adequate controls  compliance and costs are in place           Learn more about this agency       ,------84-437-------109-769-----------,         Las Vegas  NV         vacancy    ,     Qualifications       To qualify for this position  applicants must meet all requirements by the closing date of this announcement                          Time In Grade Requirement        Applicants who are current Federal employees and have held a GS grade any time in the past    weeks must also meet time in grade requirements by the closing date of this announcement  For a GS    position you must have served    weeks at the GS     The grade may have been in any occupation but must have been held in the Federal service  An SF    that shows your time in grade eligibility must be submitted with your application materials  If the most recent SF    has an effective date within the past year  it may not clearly demonstrate you possess one year time in grade  as required by the announcement  In this instance  you must provide an additional SF    that clearly demonstrates one year time in grade              Note       Time In Grade requirements also apply to former Federal employees applying for reinstatement as well as current employees applying for Veterans Employment Opportunities Act of       VEOA  appointment          You may qualify based on your experience and or education as described below              Specialized Experience       You must have one year of specialized experience equivalent to at least the next lower grade GS    in the normal line of progression for the occupation in the organization  Examples of specialized experience would typically include  but are not limited to  direct supervision to employees  planning work schedules in order to meet established deadlines  continuously monitors workloads and records for quality  progress  and organizational goals  assigns work based on the most equitable and effective utilization of resources  trains Program Support Assistants and Clerks on all aspects of the section including process enhancements of the section  explains and trains employees on changes in work methods and processes  responsible for the budget administration functions  performs operational program budget execution duties for a Medical Center s program and for agency administered programs          You will be rated on the following Competencies for this position                Analysis and Problem Solving             Budget Administration             Financial Management             Human Capital Management             Leadership                Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religions  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience              Note              A full year of work is considered to be       hours of work per week  Part time experience will be credited on the basis of time actually spent in appropriate activities  Applicants wishing to receive credit for such experience must indicate clearly the nature of their duties and responsibilities in each position and the number of hours a week spent in such employment                 Physical Requirements       The work is sedentary  Some work may require movement between offices  hospitals  warehouses  and similar areas for meetings and to conduct work  Work may also require walking standing  in conjunctions with travel to and attendance at meetings and or conferences away from the work site  Incumbent may carry and lift light items weighing less than    pounds          For more information on these qualification standards  please visit the United States Office of Personnel Management s website at       https   www opm gov policy data oversight classification qualifications general schedule qualification standards            
231,  Budget Analyst  ,https://www.usajobs.gov//job/710913600,     Summary                About the Position         This position is located in the Army Enterprise Marketing Office  AEMO   AEMO coordinates the Army s national marketing and advertising strategy             Management may select at any of the grade levels announced  This recruitment provides promotion opportunity to the target grade of the position without further competition when selectee is eligible and recommended by management             These positions will be filled at Chicago  Illinois or Fort Knox  Kentucky                           Learn more about this agency       ,------82-830-------142-650--------------------------------------------------------------------------------------------------------------------------------------------,         Chicago        ,     Qualifications                Who May Apply         Only applicants who meet one of the employment authority categories below are eligible to apply for this job  You will be asked to identify which category or categories you meet  and to provide documents which prove you meet the category or categories you selected  See         Proof of Eligibility        for an extensive list of document requirements for all employment authorities                           Percent or More Disabled Veterans                Current Department of Army Civilian Employees                Current Department of Defense  DOD  Civilian Employee  non Army                 Domestic Defense Industrial Base Major Range and Test Facilities Base Civilian Personnel Workforce                Interagency Career Transition Assistance Plan                Land Management Workforce Flexibility Act                Military Spouses  under Executive Order  E O                        Non Appropriated Fund Instrumentality  NAFI                 Non Department of Defense  DoD  Transfer                Office of Personnel Management  OPM  Interchange Agreement Eligible                People with Disabilities  Schedule A                Priority Placement Program  DoD Military Spouse Preference  MSP  Eligible                Reinstatement                Veterans Employment Opportunity Act  VEOA  of                       In order to qualify  you must meet the experience requirements described below  Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student  social   You will receive credit for all qualifying experience  including volunteer experience  Your resume must clearly describe your relevant experience  if qualifying based on education  your transcripts will be required as part of your application  Additional information about transcripts is           in this document                                Specialized Experience GS              One year of specialized experience which includes developing budget reports to forecast the program budgets  analyzing data and match funding requests to determine trends in spending  monitoring operating budget to assure that funds are properly allocated  and recommending adjustment within the budget in response to changes in programs and funds availability  This definition of specialized experience is typical of work performed at the next lower grade level position in the federal service  GS                          Specialized Experience GS              One year of specialized experience which includes executing financial program operations using a variety of applications and or systems such as General Fund Enterprise Business System  GFEBS   providing guidance in the development of annual and long range budgetary requirements  preparing and defending detailed financial planning justifications  and analyzing financial data to ensure execution of resources    This definition of specialized experience is typical of work performed at the next lower grade level position in the federal service  GS                    You will be evaluated on the basis of your level of competency in the following areas                        Budget Execution                   Concepts  Policies  and Principles of Budget                   Planning and Evaluating                          Time in Grade Requirement GS     Applicants who have held a General Schedule  GS  position within the last    weeks must have    weeks of Federal service at the next lower grade or equivalent  GS               Time in Grade Requirement GS     Applicants who have held a General Schedule  GS  position within the last    weeks must have    weeks of Federal service at the next lower grade or equivalent  GS                
