,job_title,job_url,job_summary,job_salary,job_location,job_quals,job_duties
63,  ENGINEER SCIENTIST  ,https://www.usajobs.gov//job/709410700,     Summary           This is a public notice flyer to notify interested applicants of anticipated vacancies  Applications will not be accepted through this flyer  Interested applicants must follow the directions in the  How to Apply  section of this flyer to be considered  There may or may not be actual vacancies filled from this flyer  Notice of Result letters will not be sent to applicants who respond to this flyer               Learn more about this agency       ,------51-713-------128-043-----------------03---------51-713----89-835-----04---------69-107----128-043----,         Panama City Naval Surface Warfare Center  FL        ,     Qualifications       In addition to meeting the basic entry qualification requirements  your resume must also demonstrate at least one year of specialized experience at or equivalent to the ND 03  GS 9 11 equivalent  grade level or pay band in the Federal service or equivalent experience in the private or public sector  Specialized experience must demonstrate the following  As a professional engineer or scientist       work on varied  complex state of the art equipment systems  combat subsystems  and or unique equipment systems and subsystems requiring the application of advanced scientific and engineering theories  concepts  and principles             In addition to meeting the basic entry qualification requirements  your resume must also demonstrate at least one year of specialized experience at or equivalent to the ND 02  GS 5 8 equivalent  grade level or pay band in the Federal service or equivalent experience in the private or public sector  Specialized experience must demonstrate the following  As a professional engineer or scientist       applying engineering  computer  mathematical  or scientific principles to research  analyze  and interpret routine technical or scientific tasks in order to support other engineers or scientists             Additional qualification information can be found from the following Office of Personnel Management website           For the 0854 series           https   www opm gov policy data oversight classification qualifications general schedule qualification standards 0800 files all professional engineering positions 0800 pdf                For the 1550 series           Computer Science Series 1550  opm gov             Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment     ,           Help       Duties           You will provide expertise in research or development of new or improved systems or equipment  advancement of technology  or resolution of controversial or novel problems           You will develop or test new equipment materials concepts that significantly add to the operability and usefulness of what exists or develops new equipment systems having new features           You will provide technical leadership to a group of engineers  scientists and technical support staff  responsible for a small to medium projects programs           You will develop plans and procedures to extend existing knowledge and tests to account for newly emerging ideas and concepts           You will provide expert advice and guidance to managers  supervisors  peers  and sponsors on specific technical aspects of systems or concept development        
64,  ENGINEER SCIENTIST  ,https://www.usajobs.gov//job/710805500,     Summary                This is a RE ADVERTISEMENT of Announcement Number ST 11824994 23 BM  Applicants that have previously applied NEED to re apply to this announcement                 This position is part of the Warfare Centers Personnel Demonstration Project  The ND 5 pay band encompasses positions equivalent to GS 14 and GS 15             You will serve as the Mining Technical Area Expert  TAE  for Mine Warfare Systems Development Division  Code A10  of the Naval Surface Warfare Center Panama City Division           Learn more about this agency       ,------98-496-------177-978-----------,         Panama City Naval Surface Warfare Center  FL        ,     Qualifications           This is an interdisciplinary position and may be filled by a General Engineer  0801 series   a Physicist  1310 series   an Operations Research Analyst  1515 series   a Mathematician  1520 series   or a Computer Scientist  1550 series  depending upon the qualifications of the candidate   Applicants in positions with occupational series other than those listed  0801  1310  1515  1520 and 1550  may apply  however  you must apply directly to the series listed in this vacancy that is most applicable to your qualifications             In addition to the Basic Requirements for this position  your resume must also demonstrate at least one year of specialized experience at or equivalent to the ND 4 pay band  GS 12 and GS 13 equivalency  in the Federal service or equivalent experience in the private or public sector  Specialized experience must demonstrate the following   As a professional engineer or scientist providing technical leadership and oversight of Navy and industry efforts in the design  development  integration  testing  or sustainment of mine warfare systems   Examples of qualifying experience may include  1  knowledge of Naval Mining with emphasis on mine systems  target detection sensors  fuzing  warheads  delivery platforms  tactics  and minefield planning   2  knowledge of mine warfare  including legacy  developmental  and future unmanned MIW systems  and their application to integrated Naval Fleet systems          Additional qualification information can be found from the following Office of Personnel Management website           https   www opm gov policy data oversight classification qualifications general schedule qualification standards  url List by Occupational Series            Individual Occupational Requirements  IOR            All Professional Engineering Positions  08XX             Physics Series  1310             Operations Research Series  1515             Mathematics Series  1520             Computer Science Series  1550            Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment     ,           Help       Duties           You will provide technical leadership and oversight of Navy and Industry efforts in the design  development  integration  testing  and sustainment of mine systems           You will champion the implementation and continuous improvement of engineering  technical and technical management processes within the Division           You will lead diverse teams of scientists  engineers  technicians  and analysts in the execution of engineering and development activities           You will provide expert testimony on mining component and system design  development  and testing           You will provide independent technical reviews of systems subsystems  and author technical recommendations           You will identify and correct areas of weakness and gaps in engineering processes and procedures           You will Interact with other engineers to continuously improve best practices           You will collaborate with Project Managers  SSEs  Fleet Stakeholders  ONI  Exploitation SMEs  Science and Technology Managers  Technical Warrant Holders  and System Design Managers to execute our engineering agent responsibilities           You will provide technical oversight of all A10 mining product development  including requirements development  design  development  integration  testing  and sustainment           You will lead the resolution of technical problems and ensure lessons learned are developed and disseminated           You will represent NSWC Panama City Division to sponsors and external organizations on all matters involving Division products including engineering support for test events  planning  execution  data collection  analysis and reporting           You will coach and mentor all levels of engineers with a particular focus on Mining system and component design  development and deployment           You will communicate technical and complex information both orally and in writing  at all levels of the organization  to influence in house and external sponsors and performers  and engineering strategies and execution        
65,  Physical Scientist  Conservation Scientist   ,https://www.usajobs.gov//job/710142100,     Summary                The Scientific Research  CL SR  department is responsible for providing analytical services and conducting research to advance our understanding of artists  techniques  improve approaches to preserving works of art  and develop innovative scientific procedures and methodologies for the field   The primary purpose of the Conservation Scientist position is to provide the services and research above               Learn more about this agency       ,------94-199-------122-459-----------,         Washington       1 vacancy    ,     Qualifications           Candidates must meet the               Qualification Standards Handbook             requirements for the NF 1301 12  A qualified candidate s online application and resume must demonstrate at least one year of specialized experience equivalent to the NF 11 in the Federal service  Specialized experience is at least one year of experience  combined   equivalent in responsibility to the NF 11 grade level in the Federal service  for providing analytical services and conducting research to advance our understanding of artists  techniques  improve approaches to preserving works of art  and develop innovative scientific procedures and methodologies for the field           Your application and resume must demonstrate that you possess the following knowledge  skills and abilities  KSAs   Do not provide a separate narrative written statement  Rather  you must show in your r sum  how your past work experience demonstrates that you possess the KSAs identified below  If asked to do so  cite specific examples of employment or experience contained in your resume and describe how this experience has prepared you to successfully perform the duties of this position  DO NOT write  see resume  in your application             Those applicants who meet the minimum qualification requirements will be evaluated against these factors to determine the best qualified candidates                      Knowledge of and demonstrated expertise in a variety of physical sciences sufficient to provide analytical services and conduct research activities of the position                         Knowledge and demonstrated skill in the scientific examination and analysis of a broad range of materials used in art conservation  artists  materials and works of art                         Comprehensive knowledge of the principles of scientific methodology and experimentation Strong knowledge of and competence across broad areas of chemistry on account of the diverse nature of artists  materials  including both inorganic and organic substances                   Strong knowledge of and competence across broad areas of chemistry on account of the diverse nature of artists   materials  including both inorganic and organic substances                    Skill in the use of various modes of spectroscopic and analytical methods such as ultraviolet  visible  infrared  and X ray fluorescence spectroscopies  optical microscopy  scanning electron microscopy and related instruments and a knowledge of other techniques  ability to interpret results independently                          Experience         refers to paid and unpaid experience  Examples of qualifying unpaid experience may include  volunteer work done through National Service programs  such as Peace Corps and AmeriCorps   as well as work for other community based philanthropic and social organizations  Volunteer work helps build critical competencies  knowledge  and skills  and can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience                  Time in Grade         Current Federal employees must meet time in grade requirements by the closing date of this announcement to receive consideration under merit promotion procedures                  CTAP ICTAP candidates         To be considered  well qualified  you must meet all of the requirements as described in this section             You must meet all qualifications and eligibility requirements by the closing date of this announcement        ,           Help       Duties           As the Physical Scientist  you will           Evaluate requests for analysis from conservators  conservation scientists and curators and recommend appropriate analytical procedures which may include imaging  spectroscopic  or chromatographic techniques           Initiate and collaborate on research projects within the conservation and curatorial divisions related to conservation materials  works of art  or methods development in instrumental analysis of art or conservation treatment or preservation studies           Write reports on technical examinations and analyses performed on works of art and communicates the information to conservation and curatorial staff           Act as lead scientist to undertake analyses  using a variety of skills in spectroscopy  microscopy  or other types of analysis           Advise staff  contract employees  fellows  and interns in the best practices of use of conservation science equipment and instruct and assist them in the interpretation of resulting data           Conduct research related to the understanding and preservation of tangible cultural heritage with a focus on modern and contemporary conservation and artists  materials in any medium           Initiate and collaborate on research projects to develop and improve analytical methods for the identification of artists  materials and to improve the quality of materials and procedures for treating and preserving works of art           Prepare technical reports and publishable papers for scientific and humanities audiences  public lectures  and presentations        
66,  SUPERVISORY ENGINEER SCIENTIST or MANAGER  ,https://www.usajobs.gov//job/710933800,     Summary           This position is part of the Warfare Centers Personnel Demonstration Project  The ND 4 pay band encompasses positions equivalent to GS 12 and GS 13  the ND 5 pay band encompasses positions equivalent to GS 14 and GS 15             You will serve as the Head of the Devices  Sensors  amp  Materials Research  amp  Development Branch  Code 1512  within the Sensors  amp  SONAR Systems Department  Science  amp  Technology Division of the Naval Undersea Warfare Center Division Newport           Learn more about this agency       ,------77-738-------183-500-----------------4----------------77-738----144-034-----5----------------110-798----183-500----,         Naval Base Newport  RI        ,     Qualifications           This is an interdisciplinary position and may be filled by a Mechanical Engineer  0830 series   an Electronics Engineer  0855 series   a Chemical Engineer  0893 series   or a Physicist  1310 series  depending upon the qualifications of the candidate  Applicants in positions with occupational series other than those listed  0830  0855  0893 and 1310  may apply  however  you must apply directly to the series listed in this vacancy that is most applicable to your qualifications                      TO QUALIFY FOR ND 5           In addition to the Basic Requirements for this position  your resume must also demonstrate at least one year of specialized experience at or equivalent to the ND 4 pay band  GS 12 and GS 13 equivalency  in the Federal service or equivalent experience in the private or public sector  Specialized experience must demonstrate the following  As a professional engineer or scientist applying a wide range of systems engineering principles to lead test  evaluation  and analysis projects and business operations as they relate to Sensor and SONAR Systems development                   TO QUALIFY FOR ND 4           In addition to the Basic Requirements for this position  your resume must also demonstrate at least one year of specialized experience at or equivalent to the ND 3 pay band  GS 9 through GS 11 equivalency  in the Federal service or equivalent experience in the private or public sector  Specialized experience must demonstrate the following  As a professional engineer or scientist applying systems engineering principles to design or develop undersea warfare systems          Additional qualification information can be found from the following Office of Personnel Management website           https   www opm gov policy data oversight classification qualifications general schedule qualification standards  url List by Occupational Series            Individual Occupational Requirements  IOR            All Professional Engineering Positions  08XX             Physics Series  1310            Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment     ,           Help       Duties           You will perform a variety of tasks in the design  analysis  test and evaluation  research  development of complex state of the art transduction technologies that include materials  devices  and sensors           You will conduct basic and applied research in transduction materials including single crystal and textured materials based technologies  chemical polymer technologies  acoustic and optical sensors for surface ships  submarines  and off board systems          You will identify and propose projects to the various programs and or sponsors  and plan and execute work to meet project goals           You will interact with internal and external customers and teams  providing or participating in regular and ad hoc project reviews           You will attend in house lectures and technical reviews by NUWC Division Newport colleagues and invited guests  as well as external lectures and conferences to keep abreast of ongoing research and development           You will apply computer science and systems engineering principles and theories to the development of applicable test  evaluation  and analysis projects and business operations as they relate to the Sensor and SONAR Systems development           You will manage the execution of test and evaluation activities for a large surface ship program as well as other test and evaluation and analysis activities assigned to the Surface Ship and Aviation systems division        
67,  COMPUTER ENGINEER   ELECTRONICS ENGINER   COMPUTER SCIENTIST  ,https://www.usajobs.gov//job/709317300,     Summary           You will serve as a Systems Engineer Scientist in the Undersea Systems and Sustainment Engineering Department  Enterprise Systems Engineering Division  Non Tactical Information Systems of NAVUNSEAWARCENDIV KEYPORT WA           Learn more about this agency       ,------109-546-------142-408-----------,         Keyport  WA        ,     Qualifications       Your resume must demonstrate at least one year of specialized experience       at or equivalent to the GS 12 grade level or pay band      in the Federal service or equivalent experience in the private or public sector  Specialized experience must demonstrate the following             As a professional engineer or scientist performing open architecture software design development testing  and hardware integration associated with complex combat systems technologies                 Additional qualification information can be found from the following Office of Personnel Management website        https   www opm gov policy data oversight classification qualifications general schedule qualification standards  url GS PROF      AND       https   www opm gov policy data oversight classification qualifications general schedule qualification standards 0800 files all professional engineering positions 0800 pdf      AND OR       https   www opm gov policy data oversight classification qualifications general schedule qualification standards 1500 computer science series 1550             Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment     ,           Help       Duties           You will serve as technical expert for assigned system s  and be responsible for computer engineering in the hardware systems integration  development of test software  and design verification testing of the primary systems and sub systems           You will be the principal source of information and advice for assigned system within the organization concerning the application and integration of technology to meet customer expectations and fleet readiness requirements           You will originate  evaluate  and implement designs for computer system architecture  software development  and hardware systems integration           You will provide computer software and hardware integration expertise in commercial off the shelf  COTS  software languages and technologies           You will research  analyze  and develop system capabilities and requirements           You will solve complex engineering problems  particularly in COTS computer integration           You will assist in testing and troubleshooting software and systems on board ships or at shore sites        
68,  ENGINEER SCIENTIST  ,https://www.usajobs.gov//job/706746900,     Summary           This is a public notice flyer to notify interested applicants of anticipated vacancies  Applications will not be accepted through this flyer  Interested applicants must follow the directions in the  How to Apply  section of this flyer to be considered  There may or may not be actual vacancies filled from this flyer  Notice of Result letters will not be sent to applicants who respond to this flyer           Learn more about this agency       ,------78-580-------145-617-----------,         Dahlgren  VA        ,     Qualifications       Your resume must also demonstrate at least one year of specialized experience at or equivalent to the ND 03  GS 09 11  grade level or pay band in the Federal service or equivalent experience in the private or public sector  Specialized experience must demonstrate the following             One year as a professional Engineer or Scientist developing or evaluating threat vulnerability models to assess the performance of weapon systems                 Additional qualification information can be found from the following Office of Personnel Management website           0801           https   www opm gov policy data oversight classification qualifications general schedule qualification standards 0800 general engineering series 0801                 1301           https   www opm gov policy data oversight classification qualifications general schedule qualification standards 1300 general physical science series 1301                 1515           https   www opm gov policy data oversight classification qualifications general schedule qualification standards 1500 operations research series 1515                 1520           https   www opm gov policy data oversight classification qualifications general schedule qualification standards 1500 mathematics series 1520                 1550           https   www opm gov policy data oversight classification qualifications general schedule qualification standards 1500 computer science series 1550             Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment     ,           Help       Duties           You will update  develop  and evaluate threat vulnerability models           You will use existing lethality software tools to support the development and testing of new and updated software tools           You will support and conduct the evaluation of weapon system effectiveness        
69,  COMPUTER SCIENTIST  ,https://www.usajobs.gov//job/681462700,     Summary           This is a public notice flyer to notify interested applicants of anticipated vacancies  Applications will not be accepted through this flyer  Interested applicants must follow the directions in the  How to Apply  section of this flyer to be considered  There may or may not be actual vacancies filled from this flyer  Notice of Result letters will not be sent to applicants who respond to this flyer           Learn more about this agency       ,------87-614-------113-902-----------,         Keyport  WA        ,     Qualifications       In addition to the Basic Requirements for this position  your resume must also demonstrate at least one year of specialized experience at or equivalent to the       GS 11 grade level      or pay band in the Federal service or equivalent experience in the private or public sector       a          s a professional computer scientist designing  developing  and maintaining web application using software such as Microsoft Net development stack  MS SQL Server and JavaScript to troubleshoot or recommend system enhancements for improved efficiency of undersea systems and sub systems             Additional qualification information can be found from the following Office of Personnel Management website           https   www opm gov policy data oversight classification qualifications general schedule qualification standards  url GS PROF                 https   www opm gov policy data oversight classification qualifications general schedule qualification standards 1500 computer science series 1550                Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment     ,           Help       Duties           You will plan  schedule  coordinate  and or conduct a project or detailed phase of a larger project           You will provide technical direction and advice           You will solve engineering or scientific programs that are complex and involves state of the art equipment  weapon systems or techniques           You will be a subject matter expert in established processes or product lines and serves as a consultant to the fleet  other activities  or within the house and is a reliable source of information           You will work on modifications to the system  process or equipment involved to update or incorporate new demands           You may review work of others on specific problems  projects  programs  and functions           You may review test plans  test results analysis  quality assurance plans  failure analysis  test and evaluation plans           You may be in charge for the specialty or be a Test Director for a specific test of phase of testing           You will be responsible for system requirements and design  development and maintenance of Torpedo system applications        
70,  Mathematician  ,https://www.usajobs.gov//job/697044300,     Summary           Click on  Learn more about this agency  button below for         IMPORTANT        additional information             This position will support the Federal Government s response efforts to COVID 19           Learn more about this agency       ,------59-319-------152-771-----------,         Maxwell AFB  AL        ,     Qualifications       In order to qualify  you must meet the specialized experience requirements described in the Office of Personnel Management  OPM  Qualification Standards for General Schedule Positions        Group Coverage Qualification Standard for Professional and Scientific Positions                BASIC REQUIREMENT OR INDIVIDUAL OCCUPATIONAL REQUIREMENT                 Degree        mathematics  or the equivalent of a major that included at least 24 semester hours in mathematics              OR                Combination of education and experience        courses equivalent to a major in mathematics  including at least 24 semester hours in mathematics   as shown in A above  plus appropriate experience or additional education          In addition to meeting the basic requirement above  to qualify for this position you must also meet the qualification requirements listed below              SPECIALIZED EXPERIENCE                 GS 11       One year of specialized experience  equivalent to GS 09  experience that equipped the applicant with the particular knowledge  skills  and abilities to perform successfully the duties of the position  and that is typically in or related to the work of the position to be filled  Your experience includes performing full range of activities required for the scientific area under study and utilizing an intense application of specialized methods and techniques of the required field of mathematics  gathering  analyzing and processing of data and information to support work efforts              GS 12       One year of specialized experience  equivalent to GS 11  experience that equipped the applicant with the particular knowledge  skills  and abilities to perform successfully the duties of the position  and that is typically in or related to the work of the position to be filled  Your experience includes directing  coordinating and reviewing work of the other members of the team  planning  organizing and conducting the operational and performance tests and technical evaluation of test results              GS 13       One year of specialized experience  equivalent to GS 12  experience that equipped the applicant with the particular knowledge  skills  and abilities to perform successfully the duties of the position  and that is typically in or related to the work of the position to be filled  Your experience includes advising and providing technical assistance to scientific  engineering  mathematical and managerial personnel on the mathematical aspects of range safety work  reviewing scientific and mathematical studies and papers and convert results into practical recommendations and procedures              GS 14       One year of specialized experience  equivalent to GS 13  experience that equipped the applicant with the particular knowledge  skills  and abilities to perform successfully the duties of the position  and that is typically in or related to the work of the position to be filled  Your experience includes formulating  conducting  organizing and directing highly creative and independent research programs  defining and selecting basic problems for investigation based on needed improvements to the state of the art in mathematical modeling  providing contractual technical direction to programs of considerable scope and complexity  with nominal  broad oversight              GS 15       One year of specialized experience  equivalent to GS 14  experience that equipped the applicant with the particular knowledge  skills  and abilities to perform successfully the duties of the position  and that is typically in or related to the work of the position to be filled  Your experience includes providing operational and scientific expertise to explore basic research initiatives for a new generation  overseeing policy development  plans  and operations in critical research initiatives and advanced technologies for future precision capabilities on a continuing or project basis  identifying and recommending critical research initiatives and establishes goals toward future precision capabilities              KNOWLEDGE  SKILLS AND ABILITIES            KSAs                           Knowledge of mathematics policies  theories  principles and concepts and familiarity with other scientific and engineering disciplines to carry out conventional scientific processes              Knowledge of mathematics and related disciplines to design  develop and adapt scientific methods and techniques              Knowledge of analytical techniques to develop  stimulate  and analyze data              Ability to communicate effectively both orally and in writing              Knowledge of computer operations and standard software applications                  PART TIME OR UNPAID EXPERIENCE       Credit will be given for appropriate unpaid and or part time work  You must clearly identify the duties and responsibilities in each position held and the total number of hours per week              VOLUNTEER WORK EXPERIENCE       Refers to paid and unpaid experience  including volunteer work done through National Service Programs  i e   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student and social   Volunteer work helps build critical competencies  knowledge and skills that can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience     ,           Help       Duties               Duties and responsibilities vary and may increase according to grade level              Plan and carry out the collection and analysis of information  data and standards used by the assigned organization to perform mathematics tasks           Carry out special projects designed to facilitate the full use of the interns training and development           Keep abreast of emerging technologies and professional developments to maintain current in the field and for application to work assignments           Perform scientific work in the field of mathematics in support of conventional projects  or portions of larger projects and programs under the guidance of a senior mathematician or scientist        
71,  SOIL SCIENTIST  RECENT GRADUATE   ,https://www.usajobs.gov//job/707996000,     Summary           The Pathways Recent Graduate Program is for recently graduated or graduating individuals who are looking for developmental experiences in the Federal Government intended to promote possible careers in the civil service  Recent Graduates will serve on this appointment for one year learning the fundamentals of the position for which they can be converted  For more information on the Pathways Recent Graduate Program  please visit         https   www usajobs gov StudentsAndGrads                           Learn more about this agency       ,------37-696-------74-250-----------,         Tifton  GA       1 vacancy    ,     Qualifications            NOTE  You must attach a copy of your transcripts  Failure to submit transcripts will result in an ineligible rating        Applicants must meet all qualifications and eligibility requirements by the closing date of the announcement including specialized experience and or education  as defined below                   Basic Requirements                       Degree         soil science or a closely related discipline that included 30 semester hours or equivalent in biological  physical  or earth science  with a minimum of 15 semester hours in such subjects as soil genesis  pedology  soil chemistry  soil physics  and soil fertility              OR          Combination of education and experience         courses equivalent to a major in soil science or a related discipline that included at least 30 semester hours in the biological  physical  or earth sciences  At least 15 of these semester hours must have been in the areas specified above  plus appropriate experience or additional education                  Applicants             that meet the basic education requirement qualify for the GS 5 level               In addition to meeting the Basic Requirements above  applicants must meet the following Minimum Qualification requirement to be considered for the following grade levels                      For the GS 07 grade level                          Specialized Experience           To qualify for the GS 07 grade level  you must possess at least one year of specialized experience equivalent to the GS 05 level or higher in the Federal service  or private sector equivalent   Examples of specialized experience include                   Use in application of routine principles  concepts and methodology associated with soil science to independently perform work using standard methods              and techniques  Produce quality soil surveys utilizing geospatial technologies such as GIS  GPS and remote sensing                               OR Superior academic achievement          in a bachelor s degree a curriculum directly related to the work of the position  To qualify for superior academic achievement  you must have ONE of the following   1  standing in the upper third of your college class or major subdivision at the time you apply   2  grade point average of B  3 0 on a 4 0 scale  or its equivalent for all courses completed  either  a  at the time of application or  b  during the last 2 years of your undergraduate curriculum   3  B   3 5 on a 4 0 scale  or its equivalent for all courses completed in a related discipline  either  a  at the time of application or  b  during the last 2 years of your undergraduate curriculum  OR  4  election to membership in one of the national honorary scholastic societies that meets the requirements of the Association of College Honor Society                    OR Education Substitution            1  one year of graduate level education in soil science or a directly related discipline                    OR          Possess a combination of graduate level education and experience  as described above  may be used to qualify for this position  This combination must have equipped you with the necessary knowledge and or experience to successfully perform the duties of this position  Combinations of experience and education must total at least 100  as outlined in OPM Qualifications policy                    For the GS 09 grade level                         Specialized Experience           To qualify for the GS 09 grade level  you must possess at least one year specialized experience equivalent to the GS 07 level or higher in the Federal service  or private sector equivalent   For this position  examples of specialized experience include advanced trainee level experience such as                   Systematically map and describe soil landscape catenas using soil landscape              relationships  soil interpretation  and soil plant and ecosystem relationships                   Produce quality soil surveys using geographic GIS  GPS  remote sensing  soil landscape predictive models  and other geospatial              technologies                   Provides technical guidance to other employees and individual landowners and land users                                      OR                      Education Substitution            2 or more years of progressively higher level graduate education leading to a master s degree or equivalent graduate degree in soil science or a directly related discipline                              OR                Combination of Education and Experience            A combination of graduate level education and experience  as described above  may be used to qualify for this position  This combination must have equipped you with the necessary knowledge and or experience to successfully perform the duties of this position  Combinations of experience and education must total at least 100  as outlined in OPM Qualifications policy               To view the position s Qualification Requirements of the associated occupational series as outlined in the U S  Office of Personnel Management  General Schedule Qualifications Standards  See the link below          https   www opm gov policy data oversight classification qualifications general schedule qualification standards 0400 soil science series 0470         Experience Note  Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience        ,           Help       Duties           Utilizes soil landscape relationships to systematically map and describe the way soils occur in the landscape           Identifies and acquires the appropriate spatial data layers necessary to create and maintain a digitally based soils map           Determines and applies principles  practices  and methods to apply plant species identification and the use of plants as indicators of soil type  ecological sites  and soil site and topographic relationships           Assists Soil Scientist and or the MLRA Soil Survey Leader to document soil plant relationships  collect production estimates for crops  trees and grasses and develop gather other information for ecological site descriptions        
72,  SOIL SCIENTIST  RECENT GRAD   ,https://www.usajobs.gov//job/708544300,     Summary           The Pathways Recent Graduate Program is for recently graduated or graduating individuals who are looking for developmental experiences in the Federal Government intended to promote possible careers in the civil service  Recent Graduates will serve on this appointment for one year learning the fundamentals of the position for which they can be converted  For more information on the Pathways Recent Graduate Program  please visit         https   www usajobs gov StudentsAndGrads                       Learn more about this agency       ,------37-696-------74-250-----------,         Detroit Lakes  MN        ,     Qualifications            NOTE  You must attach a copy of your transcripts  Failure to submit transcripts will result in an ineligible rating                 Basic Requirements                    For the GS 05 level           Degree  soil science or a closely related discipline that included 30 semester hours or equivalent in biological  physical  or earth science  with a minimum of 15 semester hours in such subjects as soil genesis  pedology  soil chemistry  soil physics  and soil fertility              OR Combination of education and experience       courses equivalent to a major in soil science or a related discipline that included at least 30 semester hours in the biological  physical  or earth sciences  At least 15 of these semester hours must have been in the areas specified above  plus appropriate experience or additional education              In addition to meeting the Basic Requirements above  applicants must meet the following Minimum Qualification requirement to be considered for the following grade levels                      For the GS 07 grade level                          Specialized Experience           To qualify for the GS 07 grade level  you must possess at least one year of specialized experience equivalent to the GS 05 level or higher in the Federal service  or private sector equivalent                    Examples of specialized experience include applying routine principles  concepts and methodology associated with soil science  gaining practical experience working directly with other soil scientists                               OR                Superior academic achievement          in a bachelor s degree a curriculum directly related to the work of the position  To qualify for superior academic achievement  you must have ONE of the following   1  standing in the upper third of your college class or major subdivision at the time you apply   2  grade point average of B  3 0 on a 4 0 scale  or its equivalent for all courses completed  either  a  at the time of application or  b  during the last 2 years of your undergraduate curriculum   3  B   3 5 on a 4 0 scale  or its equivalent for all courses completed in a related discipline  either  a  at the time of application or  b  during the last 2 years of your undergraduate curriculum  OR  4  election to membership in one of the national honorary scholastic societies that meets the requirements of the Association of College Honor Society                    OR Education Substitution            1  one year of graduate level education in soil science or a directly related discipline                    OR          Possess a combination of graduate level education and experience  as described above  may be used to qualify for this position  This combination must have equipped you with the necessary knowledge and or experience to successfully perform the duties of this position  Combinations of experience and education must total at least 100  as outlined in OPM Qualifications policy                    For the GS 09 grade level                         Specialized Experience           To qualify for the GS 09 grade level  you must possess at least one year specialized experience equivalent to the GS 07 level or higher in the Federal service  or private sector equivalent   For this position  examples of specialized experience include advanced trainee level experience such as                   conducting standard soil resource inventories and watershed restoration needs inventories                    collecting soil samples for laboratory analysis to determine physical  chemical  an morphological characteristics                    classifying soil properties according to appropriate standards                    assisting in writing watershed restoration plans  erosion control plans  soil resources improvement plans  soil management reports  soil survey reports                                      OR                      Education Substitution            2 or more years of progressively higher level graduate education leading to a master s degree or equivalent graduate degree in soil science or a directly related discipline                              OR                Combination of Education and Experience            A combination of graduate level education and experience  as described above  may be used to qualify for this position  This combination must have equipped you with the necessary knowledge and or experience to successfully perform the duties of this position  Combinations of experience and education must total at least 100  as outlined in OPM Qualifications policy               Experience Note  Experience refers to paid and unpaid experience  including volunteer work done through National Service programs  e g   Peace Corps  AmeriCorps  and other organizations  e g   professional  philanthropic  religious  spiritual  community  student  social   Volunteer work helps build critical competencies  knowledge  and skills and can provide valuable training and experience that translates directly to paid employment  You will receive credit for all qualifying experience  including volunteer experience        ,           Help       Duties           Utilizes soil landscape relationships to systematically map and describe the way soils occur in the landscape           Identifies and acquires the appropriate spatial data layers necessary to create and maintain a digitally based soils map           Determines and applies principles  practices  and methods to apply plant species identification and the use of plants as indicators of soil type  ecological sites  and soil site and topographic relationships           Assists Soil Scientist and or the MLRA Soil Survey Leader to document soil plant relationships  collect production estimates for crops  trees and grasses and develop gather other information for ecological site descriptions        
