"job_id","skill"
"40182","Statistical modeling"
"40182","Statistics"
"40187","Agile"
"40187","Computer Science"
"40187","Data analysis"
"40187","DevOps"
"40187","ETL"
"40187","Jira"
"40187","Mathematics"
"40187","Power BI"
"40187","Python"
"40187","Qlik"
"40187","R"
"40187","Scrum"
"40187","SDLC"
"40187","SQL"
"40187","Statistics"
"40187","Tableau"
"40187","Testing"
"40187","Unstructured data"
"40185","Computer Science"
"40185","Data analysis"
"40185","Engineering"
"40185","Finance"
"40185","Mathematics"
"40185","Power BI"
"40185","Python"
"40185","Qlik"
"40185","R"
"40185","SQL"
"40185","Statistics"
"40185","Tableau"
"40196","Machine Learning"
"40196","NLP"
"40147","API Development"
"40147","APIs"
"40147","Data analysis"
"40147","Data management"
"40147","Engineering"
"40147","Finance"
"40147","Mathematics"
"40147","Matplotlib"
"40147","NumPy"
"40147","Pandas"
"40147","Python"
"40147","Security"
"40147","SQL"
"40161","Data Warehousing"
"40161","GitLab"
"40161","Python"
"40161","SQL"
"40177","Agile"
"40177","Architecture"
"40177","AWS"
"40177","BigQuery"
"40177","Dataflow"
"40177","Data visualization"
"40177","DevOps"
"40177","Docker"
"40177","Elasticsearch"
"40177","ELT"
"40177","ETL"
"40177","GCP"
"40177","Kafka"
"40177","Kibana"
"40177","Microservices"
"40177","MySQL"
"40177","NoSQL"
"40177","Power BI"
"40177","Python"
"40177","Spark"
"40177","SQL"
"40177","Streaming"
"40177","Tableau"
"40177","Terraform"
"40039","Architecture"
"40039","CI/CD"
"40039","Data pipelines"
"40039","Docker"
"40039","Engineering"
"40039","Industrial"
"40039","Kafka"
"40039","Kubernetes"
"40039","Machine Learning"
"40039","ML infrastructure"
"40039","ML models"
"40039","MLOps"
"40039","Pipelines"
"40039","Spark"
"40035","Business Intelligence"
"40035","Computer Science"
"40035","Consulting"
"40035","Data strategy"
"40035","Data visualization"
"40035","Data Warehousing"
"40035","E-commerce"
"40035","Engineering"
"40035","Mathematics"
"40035","SQL"
"40097","Big Data"
"40097","Business Analytics"
"40097","Excel"
"40097","Python"
"40097","SQL"
"40058","Consulting"
"40155","Julia"
"40112","Big Data"
"40112","Computer Science"
"40112","Engineering"
"40112","ETL"
"40112","Excel"
"40112","Finance"
"40112","Linux"
"40112","Mathematics"
"40112","Python"
"40112","Spotfire"
"40112","SQL"
"40112","Talend"
"40117","AWS"
"40117","Data quality"
"40117","Elasticsearch"
"40117","Engineering"
"40117","Golang"
"40117","Hadoop"
"40117","Python"
"40117","Scala"
"40117","Spark"
"40117","Streaming"
"40117","Terraform"
"40117","Testing"
"40137","Data analysis"
"40137","Excel"
"40137","Finance"
"40137","Predictive modeling"
"40137","Research"
"40137","Security"
"40137","SQL"
"40137","Tableau"
"40099","Agile"
"40099","SQL"
"40116","APIs"
"40116","Architecture"
"40116","AWS"
"40116","Azure"
"40116","Big Data"
"40116","CI/CD"
"40116","Consulting"
"40116","Consulting firm"
"40116","Data pipelines"
"40116","DevOps"
"40116","Docker"
"40116","Econometrics"
"40116","Engineering"
"40116","ETL"
"40116","Finance"
"40116","GCP"
"40116","GitLab"
"40116","Kubernetes"
"40116","Machine Learning"
"40116","Mathematics"
"40116","ML models"
"40116","MongoDB"
"40116","NoSQL"
"40116","Physics"
"40116","Pipelines"
"40116","PostgreSQL"
"40116","Python"
"40116","REST API"
"40116","Security"
"40116","SQL"
"40116","Statistics"
"40116","Terraform"
"40078","Airflow"
"40078","Architecture"
"40078","Computer Science"
"40078","Computer Vision"
"40078","Docker"
"40078","DynamoDB"
"40078","Engineering"
"40078","Kafka"
"40078","Keras"
"40078","Kubernetes"
"40078","Machine Learning"
"40078","ML models"
"40078","NLP"
"40078","NoSQL"
"40078","PhD"
"40078","Pipelines"
"40078","PostgreSQL"
"40078","Python"
"40078","PyTorch"
"40078","RDBMS"
"40078","Recommender systems"
"40078","Spark"
"40078","TensorFlow"
"40113","Airflow"
"40113","Architecture"
"40113","BigQuery"
"40113","Dataflow"
"40113","Data pipelines"
"40113","Engineering"
"40113","GCP"
"40113","Google Cloud"
"40113","Pipelines"
"40113","Spark"
"40164","Agile"
"40164","Ansible"
"40164","APIs"
"40164","AWS"
"40164","Azure"
"40164","Big Data"
"40164","Cassandra"
"40164","Databricks"
"40164","DataOps"
"40164","Data pipelines"
"40164","Data strategy"
"40164","DevOps"
"40164","Docker"
"40164","Elasticsearch"
"40164","Finance"
"40164","GCP"
"40164","Hadoop"
"40164","Kafka"
"40164","Linux"
"40164","Microservices"
"40164","Neo4j"
"40164","Open Source"
"40164","Pipelines"
"40164","Python"
"40164","Scala"
"40164","Snowflake"
"40164","Spark"
"40164","Tableau"
"40033","Business Analytics"
"40033","Computer Science"
"40033","Data analysis"
"40033","Economics"
"40033","Excel"
"40033","KPIs"
"40033","Mathematics"
"40033","Python"
"40033","R"
"40033","SQL"
"40033","Statistical modeling"
"40033","Statistics"
"40033","Streaming"
"40106","APIs"
"40106","Architecture"
"40106","AWS"
"40106","CI/CD"
"40106","Computer Science"
"40106","Data Analytics"
"40106","Data pipelines"
"40106","EC2"
"40106","Engineering"
"40106","ETL"
"40106","GitLab"
"40106","Hadoop"
"40106","Jira"
"40106","Microservices"
"40106","Pipelines"
"40106","Privacy"
"40106","Python"
"40106","Redshift"
"40106","Research"
"40106","REST API"
"40106","Spark"
"40106","SQL"
"40106","Tableau"
"40106","Testing"
"40156","Agile"
"40156","Data analysis"
"40156","Data Warehousing"
"40156","Engineering"
"40156","NoSQL"
"40156","Power BI"
"40156","SQL"
"40041","Architecture"
"40041","AWS"
"40041","Computer Science"
"40041","Data Analytics"
"40041","Databricks"
"40041","Data pipelines"
"40041","E-commerce"
"40041","Engineering"
"40041","ETL"
"40041","FiveTran"
"40041","Git"
"40041","Market research"
"40041","Pandas"
"40041","Pipelines"
"40041","PySpark"
"40041","Python"
"40041","Research"
"40041","Snowflake"
"40041","Spark"
"40041","SQL"
"40041","STEM"
"40094","Banking"
"40094","Finance"
"40094","FinTech"
"40168","Business Analytics"
"40168","Consulting"
"40168","Data warehouse"
"40168","Data Warehousing"
"40168","ETL"
"40168","MS SQL"
"40168","Oracle"
"40168","RDBMS"
"40168","SQL"
"40057","AWS"
"40057","Azure"
"40057","Big Data"
"40057","Consulting"
"40057","Consulting firm"
"40057","Credit risk"
"40057","Databricks"
"40057","DevOps"
"40057","Docker"
"40057","Econometrics"
"40057","Engineering"
"40057","Finance"
"40057","GCP"
"40057","Git"
"40057","Hadoop"
"40057","Kubernetes"
"40057","Mathematics"
"40057","Physics"
"40057","PostgreSQL"
"40057","Python"
"40057","Spark"
"40057","SQL"
"40057","Statistics"
"40057","Trading Strategies"
"40121","Athena"
"40121","AWS"
"40121","Computer Science"
"40121","Consulting"
"40121","Consulting firm"
"40121","Data Analytics"
"40121","EC2"
"40121","Machine Learning"
"40121","Market research"
"40121","Python"
"40121","Research"
"40121","Scala"
"40121","SQL"
"40149","Agile"
"40149","Banking"
"40149","Computer Science"
"40149","Data analysis"
"40149","Data management"
"40149","Data visualization"
"40149","Engineering"
"40149","ETL"
"40149","Excel"
"40149","Hadoop"
"40149","Jupyter"
"40149","Kanban"
"40149","Machine Learning"
"40149","Mathematics"
"40149","NLP"
"40149","Pipelines"
"40149","Python"
"40149","Scala"
"40149","Scrum"
"40149","Security"
"40149","Spark"
"40149","SQL"
"40149","Statistics"
"40149","TensorFlow"
"40160","AWS"
"40160","BigQuery"
"40160","Data pipelines"
"40160","Data quality"
"40160","Data warehouse"
"40160","DevOps"
"40160","ELT"
"40160","Engineering"
"40160","ETL"
"40160","Finance"
"40160","FiveTran"
"40160","GCP"
"40160","Looker"
"40160","Microservices"
"40160","Pipelines"
"40160","SQL"
"40160","Testing"
"40158","Business Analytics"
"40158","Computer Science"
"40158","Excel"
"40158","Mathematics"
"40158","MS SQL"
"40158","Power BI"
"40158","SQL"
"40158","Statistics"
"40158","T-SQL"
"40059","Computer Science"
"40059","Consulting"
"40059","Consulting firm"
"40059","Data quality"
"40059","DevOps"
"40059","Machine Learning"
"40059","Mathematics"
"40059","PhD"
"40059","R"
"40059","R&D"
"40059","Security"
"40059","Statistics"
"40087","Big Data"
"40087","Finance"
"40087","Jira"
"40087","Machine Learning"
"40087","Privacy"
"40087","Testing"
"40087","UX"
"40141","Data warehouse"
"40141","Data Warehousing"
"40141","Finance"
"40141","Power BI"
"40141","Snowflake"
"40141","SQL"
"40141","Tableau"
"40136","Data analysis"
"40136","Data quality"
"40136","Engineering"
"40136","Excel"
"40136","GitHub"
"40136","Hadoop"
"40136","KPIs"
"40136","Python"
"40136","SQL"
"40136","Statistics"
"40136","Tableau"
"40136","Teradata"
"40136","Testing"
"40157","Agile"
"40157","Data analysis"
"40157","Data Warehousing"
"40157","Engineering"
"40157","NoSQL"
"40157","Power BI"
"40157","SQL"
"40077","Big Data"
"40077","Business Intelligence"
"40077","Computer Science"
"40077","Data visualization"
"40077","Data Warehousing"
"40077","Engineering"
"40077","Finance"
"40077","Machine Learning"
"40077","Mathematics"
"40077","ML models"
"40077","Periscope"
"40077","Python"
"40077","Research"
"40077","SQL"
"40077","Statistics"
"40091","Data analysis"
"40091","Data Analytics"
"40091","Kibana"
"40091","Security"
"40091","Splunk"
"40055","Airflow"
"40055","APIs"
"40055","Data Analytics"
"40055","Data visualization"
"40055","Looker"
"40055","Predictive modeling"
"40055","Python"
"40055","R"
"40055","SAS"
"40055","SQL"
"40055","Statistics"
"40055","Tableau"
"40122","Agile"
"40122","Ansible"
"40122","APIs"
"40122","Architecture"
"40122","AWS"
"40122","Azure"
"40122","Big Data"
"40122","Computer Science"
"40122","Data analysis"
"40122","Data Analytics"
"40122","Databricks"
"40122","Data pipelines"
"40122","Data warehouse"
"40122","Data Warehousing"
"40122","Git"
"40122","Jira"
"40122","JSON"
"40122","Kafka"
"40122","Linux"
"40122","Machine Learning"
"40122","Maven"
"40122","MongoDB"
"40122","MS SQL"
"40122","MySQL"
"40122","NoSQL"
"40122","Oracle"
"40122","Pipelines"
"40122","Power BI"
"40122","PySpark"
"40122","Python"
"40122","RDBMS"
"40122","REST API"
"40122","Scrum"
"40122","Shell scripting"
"40122","Spark"
"40122","SQL"
"40122","Tableau"
"40122","Testing"
"40062","Big Data"
"40062","Consulting"
"40062","Consulting firm"
"40062","Econometrics"
"40062","Finance"
"40062","Machine Learning"
"40062","Mathematics"
"40062","PhD"
"40062","Research"
"40062","Statistics"
"40062","Unstructured data"
"40074","CI/CD"
"40074","Computer Science"
"40074","Deep Learning"
"40074","Engineering"
"40074","GitHub"
"40074","Keras"
"40074","Machine Learning"
"40074","PhD"
"40074","Research"
"40074","TensorFlow"
"40074","Testing"
"40063","A/B testing"
"40063","Amplitude"
"40063","Classification"
"40063","Clustering"
"40063","Data analysis"
"40063","Hadoop"
"40063","Machine Learning"
"40063","Pandas"
"40063","Predictive modeling"
"40063","Python"
"40063","R"
"40063","Research"
"40063","Scala"
"40063","SQL"
"40063","Statistical modeling"
"40063","Statistics"
"40063","Streaming"
"40063","Testing"
"40051","Airflow"
"40051","Big Data"
"40051","Computer Science"
"40051","Docker"
"40051","Engineering"
"40051","Git"
"40051","Machine Learning"
"40051","Market research"
"40051","Mathematics"
"40051","ML models"
"40051","Python"
"40051","R"
"40051","Research"
"40051","Security"
"40051","Statistics"
"40150","Agile"
"40150","Business Intelligence"
"40150","Data quality"
"40150","Data visualization"
"40150","DevOps"
"40150","Economics"
"40150","Engineering"
"40150","Machine Learning"
"40150","MLOps"
"40150","MVPs"
"40150","Python"
"40150","Statistics"
"40150","Testing"
"40102","Consulting"
"40102","Engineering"
"40102","Finance"
"40102","FinTech"
"40102","Power BI"
"40102","Python"
"40102","R"
"40102","SQL"
"40102","Tableau"
"40146","Deep Learning"
"40146","Drones"
"40146","Machine Learning"
"40146","SAS"
"40127","APIs"
"40127","Architecture"
"40127","CI/CD"
"40127","Data pipelines"
"40127","Data warehouse"
"40127","ELT"
"40127","Engineering"
"40127","GraphQL"
"40127","Machine Learning"
"40127","NumPy"
"40127","Pandas"
"40127","Pipelines"
"40127","PostgreSQL"
"40127","Security"
"40127","Snowflake"
"40127","SQL"
"40127","Streaming"
"40069","Agile"
"40069","Ansible"
"40069","Big Data"
"40069","Computer Science"
"40069","DevOps"
"40069","Docker"
"40069","Elasticsearch"
"40069","Engineering"
"40069","ETL"
"40069","Git"
"40069","Hadoop"
"40069","Open Source"
"40069","Physics"
"40069","Pipelines"
"40069","Python"
"40069","Scala"
"40069","Scrum"
"40069","Spark"
"40139","Agile"
"40139","Computer Science"
"40139","Data analysis"
"40139","Data Analytics"
"40139","Data governance"
"40139","Data management"
"40139","Data quality"
"40139","Economics"
"40139","Excel"
"40139","GitHub"
"40139","Jira"
"40139","Mathematics"
"40139","Physics"
"40139","Power BI"
"40139","Research"
"40139","Security"
"40139","SQL"
"40139","Statistics"
"40139","Tableau"
"40124","Agile"
"40124","Airflow"
"40124","APIs"
"40124","BigQuery"
"40124","Data Analytics"
"40124","Dataflow"
"40124","Data governance"
"40124","Data pipelines"
"40124","Dataproc"
"40124","Engineering"
"40124","ETL"
"40124","GCP"
"40124","GitHub"
"40124","Google Cloud"
"40124","Machine Learning"
"40124","Pipelines"
"40124","Privacy"
"40124","Python"
"40124","SQL"
"40124","Streaming"
"40124","Testing"
"40131","Machine Learning"
"40131","Research"
"40165","Architecture"
"40165","Azure"
"40165","Business Intelligence"
"40165","CI/CD"
"40165","Data warehouse"
"40165","DevOps"
"40165","ETL"
"40165","Machine Learning"
"40165","Power BI"
"40165","Security"
"40165","SQL"
"40165","Testing"
"40046","Biology"
"40046","Data management"
"40046","Oracle"
"40046","Research"
"40046","Testing"
"40048","Engineering"
"40048","Machine Learning"
"40048","Python"
"40048","R"
"40048","Research"
"40048","SQL"
"40048","Statistics"
"40115","Business Intelligence"
"40115","Data Analytics"
"40115","Data management"
"40115","Data visualization"
"40115","Excel"
"40115","Snowflake"
"40115","SQL"
"40115","Tableau"
"40140","APIs"
"40140","Computer Science"
"40140","Docker"
"40140","Engineering"
"40140","ETL"
"40140","Git"
"40140","Machine Learning"
"40140","Mathematics"
"40140","Maven"
"40140","NumPy"
"40140","Pandas"
"40140","Python"
"40140","Scala"
"40140","Scikit-learn"
"40140","Spark"
"40140","SQL"
"40140","Statistics"
"40081","Agile"
"40081","Architecture"
"40081","Banking"
"40081","Consulting"
"40081","Data governance"
"40081","Data management"
"40081","Data strategy"
"40081","Finance"
"40081","Snowflake"
"40118","Airflow"
"40118","Amplitude"
"40118","APIs"
"40118","BigQuery"
"40118","Data pipelines"
"40118","ETL"
"40118","Git"
"40118","Kubernetes"
"40118","Machine Learning"
"40118","MySQL"
"40118","Pandas"
"40118","Pipelines"
"40118","PostgreSQL"
"40118","Python"
"40118","Snowflake"
"40118","Spark"
"40118","SQL"
"40135","AWS"
"40135","Biology"
"40135","Data analysis"
"40135","Data governance"
"40135","Data quality"
"40135","Engineering"
"40135","Informatica"
"40135","Power BI"
"40135","Python"
"40135","R"
"40135","R&D"
"40135","Spark"
"40135","SQL"
"40135","Tableau"
"40154","Data analysis"
"40154","Data quality"
"40154","Engineering"
"40154","Finance"
"40154","Power BI"
"40154","Testing"
"40040","Engineering"
"40040","Research"
"40075","Architecture"
"40075","Biology"
"40075","Computer Science"
"40075","Deep Learning"
"40075","Drug discovery"
"40075","Engineering"
"40075","Machine Learning"
"40075","PhD"
"40075","Pipelines"
"40075","PyTorch"
"40075","Research"
"40075","Statistics"
"40075","TensorFlow"
"40126","APIs"
"40126","Architecture"
"40126","AWS"
"40126","Computer Science"
"40126","Dagster"
"40126","Databricks"
"40126","Data pipelines"
"40126","Economics"
"40126","Engineering"
"40126","Hadoop"
"40126","Machine Learning"
"40126","Mathematics"
"40126","MLOps"
"40126","Pipelines"
"40126","Python"
"40126","Spark"
"40126","SQL"
"40126","Statistics"
"40126","Streaming"
"40167","Agile"
"40167","Data governance"
"40167","Engineering"
"40167","KPIs"
"40167","Machine Learning"
"40167","Microservices"
"40167","MLOps"
"40167","Research"
"40100","Computer Science"
"40100","Data pipelines"
"40100","Data visualization"
"40100","Engineering"
"40100","Mathematics"
"40100","Pipelines"
"40100","Python"
"40100","R"
"40100","SQL"
"40100","Statistics"
"40142","APIs"
"40142","Architecture"
"40142","Consulting"
"40142","Data pipelines"
"40142","Engineering"
"40142","NoSQL"
"40142","Pipelines"
"40142","Privacy"
"40142","Python"
"40142","Research"
"40142","Scrum"
"40142","Security"
"40064","Architecture"
"40064","AWS"
"40064","Computer Science"
"40064","CX"
"40064","D3"
"40064","Databricks"
"40064","Data pipelines"
"40064","Data visualization"
"40064","Economics"
"40064","Engineering"
"40064","Hadoop"
"40064","Keras"
"40064","Looker"
"40064","Machine Learning"
"40064","Mathematics"
"40064","ML models"
"40064","Pipelines"
"40064","PySpark"
"40064","Python"
"40064","PyTorch"
"40064","R"
"40064","Scala"
"40064","Spark"
"40064","SQL"
"40064","Statistical modeling"
"40064","Statistics"
"40064","Tableau"
"40064","TensorFlow"
"40064","Unstructured data"
"40132","Machine Learning"
"40132","Research"
"40054","Big Data"
"40054","Computer Science"
"40054","Consulting"
"40054","Data Analytics"
"40054","Data Mining"
"40054","Economics"
"40054","Engineering"
"40054","Hadoop"
"40054","Machine Learning"
"40054","Power BI"
"40054","Python"
"40054","R"
"40054","Scikit-learn"
"40054","Spark"
"40054","SQL"
"40054","Statistical modeling"
"40054","Statistics"
"40054","Tableau"
"40108","Airflow"
"40108","Architecture"
"40108","AWS"
"40108","Azure"
"40108","Big Data"
"40108","Computer Science"
"40108","Databricks"
"40108","Data pipelines"
"40108","Data warehouse"
"40108","Docker"
"40108","Engineering"
"40108","GCP"
"40108","Hadoop"
"40108","Kubernetes"
"40108","Linux"
"40108","Machine Learning"
"40108","Microservices"
"40108","MPP"
"40108","Pipelines"
"40108","Privacy"
"40108","Python"
"40108","Scala"
"40108","Snowflake"
"40108","Spark"
"40108","SQL"
"40108","Statistics"
"40108","Testing"
"40105","APIs"
"40105","Architecture"
"40105","AWS"
"40105","CI/CD"
"40105","Computer Science"
"40105","Data Analytics"
"40105","Data pipelines"
"40105","EC2"
"40105","Engineering"
"40105","ETL"
"40105","GitLab"
"40105","Hadoop"
"40105","Jira"
"40105","Microservices"
"40105","Pipelines"
"40105","Privacy"
"40105","Python"
"40105","Redshift"
"40105","Research"
"40105","REST API"
"40105","Spark"
"40105","SQL"
"40105","Tableau"
"40105","Testing"
"40114","Business Intelligence"
"40114","Data Analytics"
"40114","Data management"
"40114","Data visualization"
"40114","Excel"
"40114","Snowflake"
"40114","SQL"
"40114","Tableau"
"40072","Ansible"
"40072","Architecture"
"40072","DevOps"
"40072","Distributed Systems"
"40072","Engineering"
"40072","Kubernetes"
"40072","Linux"
"40072","Machine Learning"
"40072","Python"
"40072","Research"
"40072","Testing"
"40159","Agile"
"40159","API Development"
"40159","APIs"
"40159","Big Data"
"40159","Engineering"
"40159","Hadoop"
"40159","Kafka"
"40159","Linux"
"40159","MySQL"
"40159","Spark"
"40159","TDD"
"40083","Data management"
"40083","Data Studio"
"40083","Excel"
"40083","Power BI"
"40083","SQL"
"40083","Tableau"
"40049","Airflow"
"40049","Architecture"
"40049","AWS"
"40049","Azure"
"40049","Chemistry"
"40049","CI/CD"
"40049","Computer Science"
"40049","Data pipelines"
"40049","Docker"
"40049","Engineering"
"40049","GCP"
"40049","Git"
"40049","Google Cloud"
"40049","Kubernetes"
"40049","Machine Learning"
"40049","ML models"
"40049","NumPy"
"40049","Pandas"
"40049","Physics"
"40049","Pipelines"
"40049","Plotly"
"40049","Python"
"40049","R"
"40049","R&D"
"40049","Scikit-learn"
"40049","SciPy"
"40049","Statistics"
"40049","Testing"
"40049","Transformers"
"40080","Agile"
"40080","Architecture"
"40080","AWS"
"40080","Azure"
"40080","Banking"
"40080","Consulting"
"40080","Data management"
"40080","Data strategy"
"40080","Finance"
"40080","GCP"
"40080","Snowflake"
"40037","Architecture"
"40037","AWS"
"40037","BigQuery"
"40037","Data warehouse"
"40037","Data Warehousing"
"40037","Engineering"
"40037","FiveTran"
"40037","Looker"
"40037","MPP"
"40037","Nonprofit"
"40037","Python"
"40037","Redshift"
"40037","Snowflake"
"40037","SQL"
"40088","BigQuery"
"40088","Business Intelligence"
"40088","Computer Science"
"40088","Data analysis"
"40088","Data Analytics"
"40088","Data Mining"
"40088","Data visualization"
"40088","Data warehouse"
"40088","Engineering"
"40088","Industrial"
"40088","KPIs"
"40088","OKR"
"40088","Predictive modeling"
"40088","Research"
"40088","SQL"
"40088","Statistics"
"40088","Survey data"
"40025","Agile"
"40025","Architecture"
"40025","Consulting"
"40025","Engineering"
"40025","Jira"
"40025","Oracle"
"40025","Privacy"
"40025","SharePoint"
"40025","Testing"
"40096","Business Intelligence"
"40096","E-commerce"
"40096","Excel"
"40096","SQL"
"40093","Business Intelligence"
"40093","DataOps"
"40093","Data visualization"
"40093","Excel"
"40093","KPIs"
"40093","Power BI"
"40093","Tableau"
"40123","Agile"
"40123","Airflow"
"40123","APIs"
"40123","BigQuery"
"40123","Data Analytics"
"40123","Dataflow"
"40123","Data governance"
"40123","Data pipelines"
"40123","Dataproc"
"40123","Engineering"
"40123","ETL"
"40123","GCP"
"40123","GitHub"
"40123","Google Cloud"
"40123","Machine Learning"
"40123","Pipelines"
"40123","Privacy"
"40123","Python"
"40123","SQL"
"40123","Streaming"
"40123","Testing"
"40045","Consulting"
"40045","Consulting firm"
"40045","Data management"
"40045","Data quality"
"40045","Testing"
"40079","Agile"
"40079","Business Intelligence"
"40079","ETL"
"40079","Power BI"
"40079","Python"
"40079","R"
"40079","SQL"
"40079","Tableau"
"40084","Business Intelligence"
"40084","Consulting"
"40084","Data Analytics"
"40084","Data Studio"
"40084","Excel"
"40084","Finance"
"40084","Genetics"
"40084","QlikView"
"40084","Snowflake"
"40084","SQL"
"40084","Testing"
"40128","Architecture"
"40128","AWS"
"40128","Big Data"
"40128","Data analysis"
"40128","Data pipelines"
"40128","Data warehouse"
"40128","Elasticsearch"
"40128","Engineering"
"40128","Finance"
"40128","GCP"
"40128","Machine Learning"
"40128","Mathematics"
"40128","ML models"
"40128","MongoDB"
"40128","NLP"
"40128","NoSQL"
"40128","Pipelines"
"40128","Python"
"40128","R"
"40128","R&D"
"40128","Research"
"40128","Statistics"
"40050","Chemistry"
"40050","CI/CD"
"40050","Computer Science"
"40050","Data pipelines"
"40050","Engineering"
"40050","Git"
"40050","Machine Learning"
"40050","ML models"
"40050","NumPy"
"40050","Pandas"
"40050","PhD"
"40050","Pipelines"
"40050","Plotly"
"40050","Python"
"40050","R"
"40050","R&D"
"40050","Scikit-learn"
"40050","SciPy"
"40050","Statistics"
"40050","Testing"
"40036","Business Intelligence"
"40036","Computer Science"
"40036","Consulting"
"40036","Data strategy"
"40036","Data visualization"
"40036","Data Warehousing"
"40036","E-commerce"
"40036","Engineering"
"40036","Mathematics"
"40036","SQL"
"40020","BigQuery"
"40020","Computer Science"
"40020","Consulting"
"40020","Data analysis"
"40020","Engineering"
"40020","Statistics"
"40020","STEM"
"40047","Biology"
"40047","Computer Science"
"40047","Data pipelines"
"40047","Drug discovery"
"40047","Engineering"
"40047","ETL"
"40047","Machine Learning"
"40047","PhD"
"40047","Pipelines"
"40047","Protein engineering"
"40047","R"
"40047","R&D"
"40119","AWS"
"40119","Azure"
"40119","Engineering"
"40119","NoSQL"
"40119","Python"
"40119","RDBMS"
"40119","SQL"
"40042","Architecture"
"40042","Athena"
"40042","AWS"
"40042","Data warehouse"
"40042","ETL"
"40042","Hadoop"
"40042","Informatica"
"40042","Map Reduce"
"40042","MySQL"
"40042","Python"
"40042","Research"
"40042","Scala"
"40042","Snowflake"
"40042","Spark"
"40042","SQL"
"40042","Talend"
"40042","XML"
"40021","Agile"
"40021","Big Data"
"40021","Blockchain"
"40021","Excel"
"40021","Power BI"
"40021","Python"
"40021","R"
"40021","Robotics"
"40021","RPA"
"40021","SAS"
"40026","Banking"
"40026","Data management"
"40026","Excel"
"40026","Finance"
"40026","Research"
"40090","Data Analytics"
"40090","Data management"
"40090","Data quality"
"40090","Privacy"
"40090","Python"
"40090","SQL"
"40130","Agile"
"40130","Architecture"
"40130","AWS"
"40130","Azure"
"40130","BigQuery"
"40130","Business Intelligence"
"40130","Computer Science"
"40130","Deep Learning"
"40130","Distributed Systems"
"40130","Docker"
"40130","Engineering"
"40130","Excel"
"40130","Feature engineering"
"40130","JavaScript"
"40130","Kafka"
"40130","Kubeflow"
"40130","Kubernetes"
"40130","Machine Learning"
"40130","Mathematics"
"40130","Model deployment"
"40130","Model training"
"40130","MongoDB"
"40130","NoSQL"
"40130","NumPy"
"40130","Pandas"
"40130","PostgreSQL"
"40130","Python"
"40130","PyTorch"
"40130","RabbitMQ"
"40130","Scikit-learn"
"40130","Security"
"40130","Spark"
"40130","SQL"
"40130","Statistics"
"40130","TensorFlow"
"40130","Testing"
"40104","Airflow"
"40104","Avro"
"40104","AWS"
"40104","BigQuery"
"40104","CI/CD"
"40104","Computer Science"
"40104","Dataflow"
"40104","Data pipelines"
"40104","Dataproc"
"40104","Data warehouse"
"40104","Docker"
"40104","ELT"
"40104","Engineering"
"40104","GCP"
"40104","Google Cloud"
"40104","Kafka"
"40104","Machine Learning"
"40104","ML models"
"40104","Pipelines"
"40104","PostgreSQL"
"40104","Python"
"40104","Research"
"40104","Security"
"40104","Snowflake"
"40104","SQL"
"40104","Streaming"
"40095","Chemistry"
"40095","Testing"
"40024","Airflow"
"40024","AWS"
"40024","Banking"
"40024","BigQuery"
"40024","Blockchain"
"40024","Crypto"
"40024","Data pipelines"
"40024","Engineering"
"40024","Excel"
"40024","Finance"
"40024","FiveTran"
"40024","GCP"
"40024","Looker"
"40024","Mathematics"
"40024","Pipelines"
"40024","Python"
"40024","R"
"40024","Security"
"40024","Snowflake"
"40024","SQL"
"40024","Statistics"
"40024","Tableau"
"40070","AWS"
"40070","Azure"
"40070","Computer Science"
"40070","Engineering"
"40070","GCP"
"40070","Industrial"
"40070","Keras"
"40070","Kubeflow"
"40070","Machine Learning"
"40070","Mathematics"
"40070","MLFlow"
"40070","MVPs"
"40070","Node.js"
"40070","Python"
"40070","Research"
"40070","Robotics"
"40070","STEM"
"40019","Data analysis"
"40019","Data Analytics"
"40019","Data management"
"40019","DataOps"
"40019","Data quality"
"40019","Engineering"
"40019","Security"
"40044","Consulting"
"40044","Consulting firm"
"40044","Data management"
"40044","Data quality"
"40044","Testing"
"40098","Computer Science"
"40098","Data visualization"
"40098","Engineering"
"40098","Mathematics"
"40098","Python"
"40098","R"
"40098","SQL"
"40098","Statistics"
"40082","Azure"
"40082","Databricks"
"40082","Data Warehousing"
"40082","Engineering"
"40082","NoSQL"
"40082","Power BI"
"40082","SQL"
"40085","APIs"
"40085","Data Analytics"
"40085","Data Studio"
"40085","Data visualization"
"40085","JavaScript"
"40085","Tableau"
"40073","Airflow"
"40073","Big Data"
"40073","Clustering"
"40073","Engineering"
"40073","Machine Learning"
"40073","Mathematics"
"40073","MLFlow"
"40073","ML models"
"40073","MLOps"
"40073","Pandas"
"40073","Pipelines"
"40073","PyTorch"
"40073","Research"
"40073","Scikit-learn"
"40073","Spark"
"40073","Statistics"
"40073","TensorFlow"
"40073","XGBoost"
"40068","Agile"
"40068","Airflow"
"40068","Architecture"
"40068","AWS"
"40068","Azure"
"40068","Banking"
"40068","Big Data"
"40068","Business Intelligence"
"40068","ChatGPT"
"40068","CI/CD"
"40068","Computer Science"
"40068","Consulting"
"40068","Data analysis"
"40068","Data Mining"
"40068","Data pipelines"
"40068","Data quality"
"40068","Data visualization"
"40068","DevOps"
"40068","Docker"
"40068","Economics"
"40068","Engineering"
"40068","Excel"
"40068","GCP"
"40068","Git"
