"","job_id","skill"
"10405","41030","GCP"
"10406","41030","GitHub"
"10407","41030","Golang"
"10408","41030","JSON"
"10409","41030","Kafka"
"10410","41030","Kubernetes"
"10411","41030","Machine Learning"
"10412","41030","Parquet"
"10413","41030","Python"
"10414","41030","Rust"
"10415","41030","Scala"
"10416","41030","Security"
"10417","41030","Snowflake"
"10418","41030","Spark"
"10419","41030","Streaming"
"10420","41030","Terraform"
"10421","41030","Testing"
"10422","41030","Unstructured data"
"10423","41057","Agile"
"10424","41057","APIs"
"10425","41057","Business Intelligence"
"10426","41057","Data analysis"
"10427","41057","Data quality"
"10428","41057","Data warehouse"
"10429","41057","Engineering"
"10430","41057","Mathematics"
"10431","41057","Security"
"10432","41057","SQL"
"10433","41057","Tableau"
"10434","41026","Airflow"
"10435","41026","Architecture"
"10436","41026","AWS"
"10437","41026","Big Data"
"10438","41026","Computer Science"
"10439","41026","Data Analytics"
"10440","41026","Databricks"
"10441","41026","Data pipelines"
"10442","41026","Data warehouse"
"10443","41026","Engineering"
"10444","41026","ETL"
"10445","41026","Kafka"
"10446","41026","Machine Learning"
"10447","41026","MLOps"
"10448","41026","Pipelines"
"10449","41026","Python"
"10450","41026","Scala"
"10451","41026","Spark"
"10452","41026","SQL"
"10453","41067","Excel"
"10454","41067","KPIs"
"10455","41067","Power BI"
"10456","41067","SQL"
"10457","40992","Business Intelligence"
"10458","40992","Computer Science"
"10459","40992","Data analysis"
"10460","40992","Data warehouse"
"10461","40992","E-commerce"
"10462","40992","ETL"
"10463","40992","FiveTran"
"10464","40992","Oracle"
"10465","40992","Snowflake"
"10466","40992","SQL"
"10467","40992","Tableau"
"10468","40992","Testing"
"10469","41061","Agile"
"10470","41061","Data Analytics"
"10471","41061","Machine Learning"
"10472","41061","NLP"
"10473","41061","Pandas"
"10474","41061","Python"
"10475","41061","Scikit-learn"
"10476","41061","Tableau"
"10477","41087","Azure"
"10478","41087","Computer Science"
"10479","41087","Data analysis"
"10480","41087","Deep Learning"
"10481","41087","Engineering"
"10482","41087","Keras"
"10483","41087","Machine Learning"
"10484","41087","Python"
"10485","41087","Statistics"
"10486","41087","TensorFlow"
"10487","41037","Airflow"
"10488","41037","Architecture"
"10489","41037","BigQuery"
"10490","41037","Data quality"
"10491","41037","Engineering"
"10492","41037","ETL"
"10493","41037","Looker"
"10494","41037","Machine Learning"
"10495","41037","Python"
"10496","41037","SQL"
"10497","41033","Airflow"
"10498","41033","BigQuery"
"10499","41033","Computer Science"
"10500","41033","Dataflow"
"10501","41033","Data pipelines"
"10502","41033","Engineering"
"10503","41033","Kafka"
"10504","41033","Machine Learning"
"10505","41033","ML infrastructure"
"10506","41033","Pipelines"
"10507","41033","SDLC"
"10508","41033","Spark"
"10509","41033","Streaming"
"10510","41032","Airflow"
"10511","41032","APIs"
"10512","41032","BigQuery"
"10513","41032","Business Intelligence"
"10514","41032","Data pipelines"
"10515","41032","Data quality"
"10516","41032","Data warehouse"
"10517","41032","Engineering"
"10518","41032","ETL"
"10519","41032","Kafka"
"10520","41032","Looker"
"10521","41032","Machine Learning"
"10522","41032","Pipelines"
"10523","41032","Privacy"
"10524","41032","Python"
"10525","41032","Scala"
"10526","41032","SDLC"
"10527","41032","SQL"
"10528","41032","Tableau"
"10529","41032","Unstructured data"
"10530","40999","Computer Science"
"10531","40999","Engineering"
"10532","40999","Mathematics"
"10533","40999","NLG"
"10534","40999","NLP"
"10535","40999","PhD"
"10536","40999","Python"
"10537","40999","Research"
"10538","41074","Architecture"
"10539","41074","Big Data"
"10540","41074","Deep Learning"
"10541","41074","Distributed Systems"
"10542","41074","Engineering"
"10543","41074","GANs"
"10544","41074","GCP"
"10545","41074","Keras"
"10546","41074","Machine Learning"
"10547","41074","PhD"
"10548","41074","Python"
"10549","41074","Research"
"10550","41074","Statistics"
"10551","41074","TensorFlow"
"10552","41074","Transformers"
"10553","41025","APIs"
"10554","41025","Architecture"
"10555","41025","AWS"
"10556","41025","Computer Science"
"10557","41025","Deep Learning"
"10558","41025","Docker"
"10559","41025","Engineering"
"10560","41025","GCP"
"10561","41025","GraphQL"
"10562","41025","JavaScript"
"10563","41025","Kubernetes"
"10564","41025","LLMs"
"10565","41025","Machine Learning"
"10566","41025","ML infrastructure"
"10567","41025","NLP"
"10568","41025","Python"
"10569","41025","Research"
"10570","41025","Terraform"
"10571","41044","Agile"
"10572","41044","Ansible"
"10573","41044","API Development"
"10574","41044","APIs"
"10575","41044","Architecture"
"10576","41044","DataOps"
"10577","41044","DevOps"
"10578","41044","Docker"
"10579","41044","Elasticsearch"
"10580","41044","Engineering"
"10581","41044","Git"
"10582","41044","GitLab"
"10583","41044","Golang"
"10584","41044","Hadoop"
"10585","41044","Kafka"
"10586","41044","Kubernetes"
"10587","41044","MongoDB"
"10588","41044","MySQL"
"10589","41044","NoSQL"
"10590","41044","Python"
"10591","41044","REST API"
"10592","41044","Ruby"
"10593","41044","Spark"
"10594","41044","Splunk"
"10595","41044","SQL"
"10596","41022","Airflow"
"10597","41022","Engineering"
"10598","41022","ETL"
"10599","41022","JSON"
"10600","41022","Looker"
"10601","41022","Power BI"
"10602","41022","Python"
"10603","41022","SQL"
"10604","41022","Tableau"
"10605","41051","JavaScript"
"10606","41051","NLP"
"10607","41051","Python"
"10608","41059","Computer Science"
"10609","41059","Crypto"
"10610","41059","Data analysis"
"10611","41059","Economics"
"10612","41059","Engineering"
"10613","41059","Excel"
"10614","41059","Finance"
"10615","41059","Market research"
"10616","41059","Mathematics"
"10617","41059","Research"
"10618","41070","Computer Science"
"10619","41070","Economics"
"10620","41070","Excel"
"10621","41070","Finance"
"10622","41070","Mathematics"
"10623","41070","Power BI"
"10624","41070","Research"
"10625","41070","Statistics"
"10626","41070","Tableau"
"10627","41010","Agile"
"10628","41010","Architecture"
"10629","41010","Computer Science"
"10630","41010","Deep Learning"
"10631","41010","Engineering"
"10632","41010","Linear algebra"
"10633","41010","Machine Learning"
"10634","41010","ML models"
"10635","41010","Model deployment"
"10636","41010","PhD"
"10637","41010","Pipelines"
"10638","41010","Python"
"10639","41010","PyTorch"
"10640","41010","Research"
"10641","41010","Robotics"
"10642","41010","Scrum"
"10643","41010","Statistics"
"10644","41010","TensorFlow"
"10645","41010","TensorRT"
"10646","41010","Testing"
"10647","41048","Genetics"
"10648","41048","Privacy"
"10649","41048","Security"
"10650","41048","Testing"
"10651","41034","APIs"
"10652","41034","Architecture"
"10653","41034","CI/CD"
"10654","41034","Data Analytics"
"10655","41034","Data pipelines"
"10656","41034","Distributed Systems"
"10657","41034","Engineering"
"10658","41034","Kafka"
"10659","41034","Machine Learning"
"10660","41034","ML models"
"10661","41034","Pipelines"
"10662","41034","Privacy"
"10663","41034","Scala"
"10664","41034","Security"
"10665","41034","Spark"
"10666","41034","Streaming"
"10667","41027","Architecture"
"10668","41027","Computer Science"
"10669","41027","Deep Learning"
"10670","41027","Engineering"
"10671","41027","HuggingFace"
"10672","41027","LLMs"
"10673","41027","Machine Learning"
"10674","41027","NLP"
"10675","41027","Open Source"
"10676","41027","Python"
"10677","41027","PyTorch"
"10678","41027","Research"
"10679","41027","spaCy"
"10680","41027","TensorFlow"
"10681","41027","Testing"
"10682","41045","Agile"
"10683","41045","Airflow"
"10684","41045","Architecture"
"10685","41045","AWS"
"10686","41045","CI/CD"
"10687","41045","Data Analytics"
"10688","41045","Data management"
"10689","41045","Engineering"
"10690","41045","GitLab"
"10691","41045","Hadoop"
"10692","41045","Linux"
"10693","41045","Machine Learning"
"10694","41045","Python"
"10695","41045","Security"
"10696","41045","Spark"
"10697","41045","SQL"
"10698","41045","Terraform"
"10699","41017","Computer Science"
"10700","41017","D3"
"10701","41017","Data analysis"
"10702","41017","Data management"
"10703","41017","Data quality"
"10704","41017","Data visualization"
"10705","41017","Excel"
"10706","41017","Power BI"
"10707","41017","Python"
"10708","41017","R"
"10709","41017","Research"
"10710","41017","Statistics"
"10711","41012","APIs"
"10712","41012","AWS"
"10713","41012","Banking"
"10714","41012","Credit risk"
"10715","41012","Data pipelines"
"10716","41012","Data quality"
"10717","41012","Distributed Systems"
"10718","41012","Engineering"
"10719","41012","ETL"
"10720","41012","Feature engineering"
"10721","41012","Finance"
"10722","41012","FinTech"
"10723","41012","JSON"
"10724","41012","Lambda"
"10725","41012","Machine Learning"
"10726","41012","ML models"
"10727","41012","Model training"
"10728","41012","Pipelines"
"10729","41012","Python"
"10730","41012","SageMaker"
"10731","41012","Snowflake"
"10732","41012","SQL"
"10733","41058","Computer Science"
"10734","41058","Jira"
"10735","41058","Privacy"
"10736","41058","Security"
"10737","41058","Testing"
"10738","41071","A/B testing"
"10739","41071","Credit risk"
"10740","41071","FinTech"
"10741","41071","Python"
"10742","41071","R"
"10743","41071","SQL"
"10744","41071","Testing"
"10745","41016","Computer Science"
"10746","41016","Engineering"
"10747","41016","HuggingFace"
"10748","41016","Machine Learning"
"10749","41016","Mathematics"
"10750","41016","NLP"
"10751","41016","PhD"
"10752","41016","Python"
"10753","41016","PyTorch"
"10754","41016","Research"
"10755","41016","Unstructured data"
"10756","41021","Airflow"
"10757","41021","Business Intelligence"
"10758","41021","Data pipelines"
"10759","41021","Data strategy"
"10760","41021","ELT"
"10761","41021","Engineering"
"10762","41021","Pipelines"
"10763","41021","Python"
"10764","41021","RDBMS"
"10765","41021","Snowflake"
"10766","41021","SQL"
"10767","41021","Tableau"
"10768","41043","AWS"
"10769","41043","Azure"
"10770","41043","Big Data"
"10771","41043","Databricks"
"10772","41043","ETL"
"10773","41043","GCP"
"10774","41043","Google Cloud"
"10775","41043","Hadoop"
"10776","41043","PySpark"
"10777","41043","Python"
"10778","41043","Snowflake"
"10779","41043","Spark"
"10780","41043","SQL"
"10781","41041","Agile"
"10782","41041","Architecture"
"10783","41041","BigQuery"
"10784","41041","Consulting"
"10785","41041","Dataflow"
"10786","41041","Data pipelines"
"10787","41041","Dataproc"
"10788","41041","Engineering"
"10789","41041","ETL"
"10790","41041","Flink"
"10791","41041","GCP"
"10792","41041","Google Cloud"
"10793","41041","Hadoop"
"10794","41041","Looker"
"10795","41041","Machine Learning"
"10796","41041","Mathematics"
"10797","41041","ML models"
"10798","41041","Pipelines"
"10799","41041","Python"
"10800","41041","Spark"
"10801","41041","SQL"
"10802","41041","Tableau"
"10803","41041","Testing"
"10804","40994","Computer Vision"
"10805","40994","CUDA"
"10806","40994","Deep Learning"
"10807","40994","GPU"
"10808","40994","Linux"
"10809","40994","Machine Learning"
"10810","40994","OpenCV"
"10811","40994","Python"
"10812","40994","Robotics"
"10813","40994","SLAM"
"10814","40994","Testing"
"10815","40994","Visual SLAM"
"10816","40989","Chemistry"
"10817","40989","Testing"
"10818","40975","A/B testing"
"10819","40975","Angular"
"10820","40975","APIs"
"10821","40975","Architecture"
"10822","40975","Big Data"
"10823","40975","Data management"
"10824","40975","GCP"
"10825","40975","Google Cloud"
"10826","40975","Looker"
"10827","40975","Node.js"
"10828","40975","Power BI"
"10829","40975","React"
"10830","40975","SQL"
"10831","40975","Testing"
"10832","40964","Big Data"
"10833","40964","Computer Science"
"10834","40964","Data analysis"
"10835","40964","Data Analytics"
"10836","40964","Engineering"
"10837","40964","Hadoop"
"10838","40964","Machine Learning"
"10839","40964","Minitab"
"10840","40964","Power BI"
"10841","40964","Python"
"10842","40964","R"
"10843","40964","Spark"
"10844","40964","SQL"
"10845","40964","Statistics"
"10846","40964","Tableau"
"10847","40948","Computer Science"
"10848","40948","Data analysis"
"10849","40948","Engineering"
"10850","40948","Finance"
"10851","40948","Mathematics"
"10852","40948","Power BI"
"10853","40948","Python"
"10854","40948","Qlik"
"10855","40948","R"
"10856","40948","SQL"
"10857","40948","Statistics"
"10858","40948","Tableau"
"10859","40954","Data Studio"
"10860","40954","GCP"
"10861","40954","KPIs"
"10862","40954","Python"
"10863","40954","SQL"
"10864","40954","Tableau"
"10865","40963","Airflow"
"10866","40963","APIs"
"10867","40963","CI/CD"
"10868","40963","Data pipelines"
"10869","40963","Deep Learning"
"10870","40963","DevOps"
"10871","40963","Engineering"
"10872","40963","Keras"
"10873","40963","Kubeflow"
"10874","40963","Kubernetes"
"10875","40963","Linux"
"10876","40963","Machine Learning"
"10877","40963","ML models"
"10878","40963","MLOps"
"10879","40963","Open Source"
"10880","40963","Pipelines"
"10881","40963","Privacy"
"10882","40963","Python"
"10883","40963","PyTorch"
"10884","40963","Security"
"10885","40963","TensorFlow"
"10886","40963","Testing"
"10887","40927","Airflow"
"10888","40927","Architecture"
"10889","40927","AWS"
"10890","40927","Azure"
"10891","40927","Big Data"
"10892","40927","Databricks"
"10893","40927","Data pipelines"
"10894","40927","Data quality"
"10895","40927","Engineering"
"10896","40927","GCP"
"10897","40927","Git"
"10898","40927","Kafka"
"10899","40927","Pipelines"
"10900","40927","PySpark"
"10901","40927","Python"
"10902","40927","Scala"
"10903","40927","Spark"
"10904","40927","SQL"
"10905","40927","Streaming"
"10906","40927","Testing"
"10907","40934","AWS"
"10908","40934","Azure"
"10909","40934","Credit risk"
"10910","40934","Data analysis"
"10911","40934","Data Analytics"
"10912","40934","Data Mining"
"10913","40934","Docker"
"10914","40934","Econometrics"
"10915","40934","Engineering"
"10916","40934","Kubernetes"
"10917","40934","Machine Learning"
"10918","40934","Mathematics"
"10919","40934","MLOps"
"10920","40934","Python"
"10921","40934","R"
"10922","40934","SAS"
"10923","40934","SQL"
"10924","40934","Statistics"
"10925","40922","Agile"
"10926","40922","APIs"
"10927","40922","Architecture"
"10928","40922","Banking"
"10929","40922","Big Data"
"10930","40922","BigQuery"
"10931","40922","Business Intelligence"
"10932","40922","Data warehouse"
"10933","40922","Engineering"
"10934","40922","ETL"
"10935","40922","FinTech"
"10936","40922","GCP"
"10937","40922","Google Cloud"
"10938","40922","Looker"
"10939","40922","Pipelines"
"10940","40922","Python"
"10941","40922","Snowflake"
"10942","40922","SQL"
"10943","40922","Tableau"
"10944","40938","Data analysis"
"10945","40938","Excel"
"10946","40920","Business Analytics"
"10947","40920","Business Intelligence"
"10948","40920","Data visualization"
"10949","40920","E-commerce"
"10950","40920","Engineering"
"10951","40920","Excel"
"10952","40920","Looker"
"10953","40920","Power BI"
"10954","40920","Python"
"10955","40920","R"
"10956","40920","SQL"
"10957","40920","Tableau"
"10958","40921","Agile"
"10959","40921","Business Intelligence"
"10960","40921","Computer Science"
"10961","40921","Data analysis"
"10962","40921","Data Analytics"
"10963","40921","Data governance"
"10964","40921","Data quality"
"10965","40921","Data Warehousing"
"10966","40921","Economics"
"10967","40921","Engineering"
"10968","40921","ETL"
"10969","40921","Machine Learning"
"10970","40921","Mathematics"
"10971","40921","Pipelines"
"10972","40913","APIs"
"10973","40913","Finance"
"10974","40913","Power BI"
"10975","40913","R"
"10976","40924","Business Analytics"
"10977","40924","Business Intelligence"
"10978","40924","Computer Science"
"10979","40924","Data quality"
"10980","40924","Data Warehousing"
"10981","40924","Engineering"
"10982","40924","ETL"
"10983","40924","MySQL"
"10984","40924","Python"
"10985","40924","QlikView"
"10986","40924","Redshift"
"10987","40924","Research"
"10988","40924","SQL"
"10989","40924","Statistics"
"10990","40924","Tableau"
"10991","40919","Machine Learning"
"10992","40919","OOP"
"10993","40919","PhD"
"10994","40919","Python"
"10995","40919","Research"
"10996","40919","Testing"
"10997","40937","Computer Science"
"10998","40937","Data analysis"
"10999","40937","Data Analytics"
"11000","40937","Data warehouse"
"11001","40937","Engineering"
"11002","40937","Mathematics"
"11003","40937","Oracle"
"11004","40937","Power BI"
"11005","40937","Robotics"
"11006","40937","RPA"
"11007","40937","SQL"
"11008","40937","SSIS"
"11009","40937","STEM"
"11010","40937","Tableau"
"11011","40937","Travel"
"11012","40937","T-SQL"
"11013","40929","Azure"
"11014","40929","Bitbucket"
"11015","40929","Data Mining"
"11016","40929","Data visualization"
"11017","40929","Docker"
"11018","40929","Engineering"
"11019","40929","Git"
"11020","40929","Hadoop"
"11021","40929","Machine Learning"
"11022","40929","NumPy"
"11023","40929","Pandas"
"11024","40929","Python"
"11025","40929","Seaborn"
"11026","40929","Spark"
"11027","40929","SQL"
"11028","40929","Statistics"
"11029","40923","Agile"
"11030","40923","APIs"
"11031","40923","Architecture"
"11032","40923","Business Intelligence"
"11033","40923","Computer Science"
"11034","40923","Consulting"
"11035","40923","Data management"
"11036","40923","Data warehouse"
"11037","40923","Data Warehousing"
"11038","40923","ELT"
"11039","40923","ETL"
"11040","40923","Looker"
"11041","40923","Python"
"11042","40923","QuickSight"
"11043","40923","REST API"
"11044","40923","SQL"
"11045","40923","Tableau"
"11046","40923","Testing"
"11047","40918","Business Intelligence"
"11048","40918","Data warehouse"
"11049","40918","Excel"
"11050","40918","Git"
"11051","40918","Jira"
"11052","40918","Power BI"
"11053","40918","Python"
"11054","40918","SQL"
"11055","40918","SSIS"
"11056","40933","Credit risk"
"11057","40933","Data analysis"
"11058","40933","Data Analytics"
"11059","40933","Data Mining"
"11060","40933","Econometrics"
"11061","40933","Engineering"
"11062","40933","Machine Learning"
"11063","40933","Mathematics"
"11064","40933","Python"
"11065","40933","R"
"11066","40933","SAS"
"11067","40933","SQL"
"11068","40933","Statistics"
"11069","40902","Business Intelligence"
"11070","40902","DataOps"
"11071","40902","Data visualization"
"11072","40902","Excel"
"11073","40902","KPIs"
"11074","40902","Power BI"
"11075","40902","Tableau"
"11076","40914","Agile"
"11077","40914","Consulting"
"11078","40914","Data governance"
"11079","40914","Data management"
"11080","40914","DevOps"
"11081","40903","A/B testing"
"11082","40903","Angular"
"11083","40903","APIs"
"11084","40903","Architecture"
"11085","40903","Big Data"
"11086","40903","BigQuery"
"11087","40903","Data management"
"11088","40903","Data Studio"
"11089","40903","GCP"
"11090","40903","Google Cloud"
"11091","40903","Looker"
"11092","40903","Node.js"
"11093","40903","Qlik"
"11094","40903","React"
"11095","40903","SQL"
"11096","40903","Testing"
"11097","40901","Testing"
"11098","40944","Agile"
"11099","40944","Architecture"
"11100","40944","AWS"
"11101","40944","BigQuery"
"11102","40944","Dataflow"
"11103","40944","Data visualization"
"11104","40944","DevOps"
"11105","40944","Docker"
"11106","40944","Elasticsearch"
"11107","40944","ELT"
"11108","40944","ETL"
"11109","40944","GCP"
"11110","40944","Kafka"
"11111","40944","Kibana"
"11112","40944","Microservices"
"11113","40944","MySQL"
"11114","40944","NoSQL"
"11115","40944","Power BI"
"11116","40944","Python"
"11117","40944","Spark"
"11118","40944","SQL"
"11119","40944","Streaming"
"11120","40944","Tableau"
"11121","40944","Terraform"
"11122","40885","Azure"
"11123","40885","Data management"
"11124","40885","GCP"
"11125","40885","Machine Learning"
"11126","40885","Python"
"11127","40885","R"
"11128","40885","SAS"
"11129","40885","Spark"
"11130","40900","Consulting"
"11131","40900","Data quality"
"11132","40900","Finance"
"11133","40900","Spark"
"11134","40904","APIs"
"11135","40904","Computer Science"
"11136","40904","Data management"
"11137","40904","Engineering"
"11138","40904","ITIL"
"11139","40904","Spark"
"11140","40884","Azure"
"11141","40884","Big Data"
"11142","40884","GCP"
"11143","40884","Machine Learning"
"11144","40884","PySpark"
"11145","40884","Python"
"11146","40884","R"
"11147","40884","SAS"
"11148","40884","Spark"
"11149","40928","Agile"
"11150","40928","APIs"
"11151","40928","AWS"
"11152","40928","Azure"
"11153","40928","Engineering"
"11154","40928","GCP"
"11155","40928","Google Cloud"
"11156","40928","Lambda"
"11157","40928","Pipelines"
"11158","40928","Python"
"11159","40928","Redshift"
"11160","40928","SQL"
"11161","40941","Machine Learning"
"11162","40941","NLP"
"11163","40912","Architecture"
"11164","40912","Big Data"
"11165","40912","Blockchain"
"11166","40912","Business Intelligence"
"11167","40912","Data management"
"11168","40912","Excel"
"11169","40912","Finance"
"11170","40912","Robotics"
"11171","40912","RPA"
"11172","40912","SQL"
"11173","40926","AWS"
"11174","40926","Computer Science"
"11175","40926","Consulting"
"11176","40926","Economics"
"11177","40926","Engineering"
"11178","40926","Excel"
"11179","40926","Feature engineering"
"11180","40926","PySpark"
"11181","40926","Python"
"11182","40926","R"
"11183","40926","RDBMS"
"11184","40926","SAS"
"11185","40926","SQL"
"11186","40926","Statistics"
"11187","40887","BigQuery"
"11188","40887","Dataflow"
"11189","40887","Deep Learning"
"11190","40887","E-commerce"
"11191","40887","GCP"
"11192","40887","Hadoop"
"11193","40887","Machine Learning"
"11194","40887","MLFlow"
"11195","40887","Pandas"
"11196","40887","PySpark"
"11197","40887","Python"
"11198","40887","PyTorch"
"11199","40887","Scikit-learn"
"11200","40887","SQL"
"11201","40887","TensorFlow"
"11202","40887","XGBoost"
"11203","40945","Data Warehousing"
"11204","40945","GitLab"
"11205","40945","Python"
"11206","40945","SQL"
"11207","40880","CX"
"11208","40880","Data analysis"
"11209","40880","Engineering"
"11210","40880","Machine Learning"
"11211","40880","Mathematics"
"11212","40880","Python"
"11213","40880","R"
"11214","40880","Research"
"11215","40880","SQL"
"11216","40880","Statistics"
"11217","40935","Airflow"
"11218","40935","APIs"
"11219","40935","Data Analytics"
"11220","40935","Data visualization"
"11221","40935","Looker"
"11222","40935","Predictive modeling"
"11223","40935","Python"
"11224","40935","R"
"11225","40935","SAS"
"11226","40935","SQL"
"11227","40935","Statistics"
"11228","40935","Tableau"
"11229","40939","Architecture"
"11230","40939","Data analysis"
"11231","40939","Data governance"
"11232","40939","Data visualization"
"11233","40939","ETL"
"11234","40939","Excel"
"11235","40939","KPIs"
"11236","40939","Power BI"
"11237","40939","Python"
"11238","40939","RDBMS"
"11239","40939","SQL"
"11240","40939","Streaming"
"11241","40939","Tableau"
"11242","40930","Big Data"
"11243","40930","Computer Science"
"11244","40930","Engineering"
"11245","40930","ETL"
"11246","40930","Excel"
"11247","40930","Finance"
"11248","40930","Linux"
"11249","40930","Mathematics"
"11250","40930","Python"
"11251","40930","Spotfire"
"11252","40930","SQL"
"11253","40930","Talend"
"11254","40916","Agile"
"11255","40916","AWS"
"11256","40916","BERT"
"11257","40916","Big Data"
"11258","40916","Business Intelligence"
"11259","40916","Elasticsearch"
"11260","40916","ELT"
"11261","40916","Engineering"
"11262","40916","ETL"
"11263","40916","GitHub"
"11264","40916","GPT"
"11265","40916","GPT-3"
"11266","40916","Hadoop"
"11267","40916","Jira"
"11268","40916","Lambda"
"11269","40916","LLMs"
"11270","40916","Machine Learning"
"11271","40916","MLOps"
"11272","40916","MVPs"
"11273","40916","Neo4j"
"11274","40916","NLP"
"11275","40916","NLTK"
"11276","40916","NumPy"
"11277","40916","Pandas"
"11278","40916","PostgreSQL"
"11279","40916","Prototyping"
"11280","40916","Python"
"11281","40916","PyTorch"
"11282","40916","R"
"11283","40916","R&D"
"11284","40916","SageMaker"
"11285","40916","Scikit-learn"
"11286","40916","Scrum"
"11287","40916","Spark"
"11288","40916","TensorFlow"
"11289","40891","Agile"
"11290","40891","Airflow"
"11291","40891","Architecture"
"11292","40891","AWS"
"11293","40891","Azure"
"11294","40891","Big Data"
"11295","40891","CI/CD"
"11296","40891","Data management"
"11297","40891","Data warehouse"
"11298","40891","Docker"
"11299","40891","EC2"
"11300","40891","Engineering"
"11301","40891","ETL"
"11302","40891","Hadoop"
"11303","40891","Lambda"
"11304","40891","Linux"
"11305","40891","Machine Learning"
"11306","40891","MLFlow"
"11307","40891","ML models"
"11308","40891","MLOps"
"11309","40891","Node.js"
"11310","40891","NoSQL"
"11311","40891","Pipelines"
"11312","40891","Privacy"
"11313","40891","PySpark"
"11314","40891","Python"
"11315","40891","RDBMS"
"11316","40891","Redshift"
"11317","40891","Scrum"
"11318","40891","Spark"
"11319","40891","SQL"
"11320","40891","Unstructured data"
"11321","40917","Business Intelligence"
"11322","40917","Computer Science"
"11323","40917","Data analysis"
"11324","40917","Data Analytics"
"11325","40917","Data visualization"
"11326","40917","Economics"
"11327","40917","Engineering"
"11328","40917","ETL"
"11329","40917","JavaScript"
"11330","40917","Looker"
"11331","40917","Mathematics"
"11332","40917","PHP"
"11333","40917","Power BI"
"11334","40917","Python"
"11335","40917","R"
"11336","40917","SQL"
"11337","40917","Statistics"
"11338","40917","Tableau"
"11339","40889","Agile"
"11340","40889","Architecture"
"11341","40889","Azure"
"11342","40889","Big Data"
"11343","40889","DevOps"
"11344","40889","Docker"
"11345","40889","Engineering"
"11346","40889","GCP"
"11347","40889","GitLab"
"11348","40889","Google Cloud"
"11349","40889","Hadoop"
"11350","40889","Kafka"
"11351","40889","Kubernetes"
"11352","40889","MongoDB"
"11353","40889","Python"
"11354","40889","Scrum"
"11355","40889","Spark"
"11356","40889","Vue"
"11357","40870","BigQuery"
"11358","40870","Business Analytics"
"11359","40870","Computer Science"
"11360","40870","Data Analytics"
"11361","40870","Data Studio"
"11362","40870","Data visualization"
"11363","40870","Data warehouse"
"11364","40870","Engineering"
"11365","40870","KPIs"
"11366","40870","Research"
"11367","40870","Security"
"11368","40870","Snowflake"
"11369","40870","SQL"
"11370","40870","Tableau"
"11371","40890","Agile"
"11372","40890","Architecture"
"11373","40890","Data Analytics"
"11374","40890","Data warehouse"
"11375","40890","DevOps"
"11376","40890","ELT"
"11377","40890","Engineering"
"11378","40890","ETL"
"11379","40890","Git"
"11380","40890","MySQL"
"11381","40890","OLAP"
"11382","40890","Oracle"
"11383","40890","PostgreSQL"
"11384","40890","Power BI"
"11385","40890","Python"
"11386","40890","R"
"11387","40890","Scala"
"11388","40890","Spark"
"11389","40890","SQL"
"11390","40890","SSIS"
"11391","40890","T-SQL"
"11392","40878","Machine Learning"
"11393","40878","NLP"
"11394","40873","Engineering"
"11395","40873","Excel"
"11396","40873","Finance"
"11397","40873","GitHub"
"11398","40873","R"
"11399","40873","SQL"
"11400","40873","Statistics"
"11401","40873","Tableau"
"11402","40873","XGBoost"
"11403","40897","Big Data"
"11404","40897","Computer Science"
"11405","40897","Data analysis"
"11406","40897","Data Analytics"
"11407","40897","Engineering"
"11408","40897","Machine Learning"
"11409","40897","Mathematics"
"11410","40897","Physics"
"11411","40897","Python"
"11412","40856","Agile"
"11413","40856","Banking"
"11414","40856","Business Intelligence"
"11415","40856","Data warehouse"
"11416","40856","ETL"
"11417","40856","Scrum"
"11418","40856","SQL"
"11419","40856","Testing"
"11420","40802","A/B testing"
"11421","40802","Airflow"
"11422","40802","Big Data"
"11423","40802","Causal inference"
"11424","40802","Computer Science"
"11425","40802","Data analysis"
"11426","40802","Data Mining"
"11427","40802","Data visualization"
"11428","40802","Economics"
"11429","40802","EDA"
"11430","40802","Engineering"
"11431","40802","Flink"
"11432","40802","Genetics"
"11433","40802","Hadoop"
"11434","40802","Machine Learning"
"11435","40802","Mathematics"
"11436","40802","ML models"
"11437","40802","Physics"
"11438","40802","Python"
"11439","40802","R"
"11440","40802","Spark"
"11441","40802","SQL"
"11442","40802","Statistical modeling"
"11443","40802","Statistics"
"11444","40802","Testing"
"11445","40843","Architecture"
"11446","40843","Business Intelligence"
"11447","40843","Computer Science"
"11448","40843","Data Analytics"
"11449","40843","Data Mining"
"11450","40843","Data warehouse"
"11451","40843","E-commerce"
"11452","40843","Engineering"
"11453","40843","Excel"
"11454","40843","Finance"
"11455","40843","Machine Learning"
"11456","40843","Mathematics"
"11457","40843","Oracle"
"11458","40843","Privacy"
"11459","40843","Python"
"11460","40843","QuickSight"
"11461","40843","R"
"11462","40843","Ruby"
"11463","40843","SAS"
"11464","40843","Security"
"11465","40843","SQL"
"11466","40843","Statistics"
"11467","40843","Tableau"
"11468","40817","APIs"
"11469","40817","Architecture"
"11470","40817","AWS"
"11471","40817","Azure"
"11472","40817","Big Data"
"11473","40817","Business Intelligence"
"11474","40817","Consulting"
"11475","40817","Data management"
"11476","40817","Data Studio"
"11477","40817","GCP"
"11478","40817","Hadoop"
"11479","40817","Informatica"
"11480","40817","Power BI"
"11481","40817","Snowflake"
"11482","40817","Tableau"
